step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.244367,0.243659,-0.001170,0.073611,0.191472,0.191402
1000,0.221374,0.239232,0.797413,0.088978,0.399090,0.241091
2000,0.226077,0.239869,0.764806,0.121414,0.439483,0.247748
3000,0.225148,0.240325,0.751064,0.173324,0.505623,0.252719
4000,0.209939,0.239749,0.766827,0.136049,0.469960,0.251641
5000,0.206915,0.239394,0.771657,0.144470,0.476628,0.255830
6000,0.211222,0.239750,0.767686,0.131307,0.456120,0.249677
7000,0.210257,0.239442,0.756523,0.165466,0.493047,0.251780
8000,0.217757,0.241306,0.778856,0.139980,0.477968,0.258791
9000,0.204995,0.239425,0.764090,0.140106,0.472421,0.251822
10000,0.206061,0.239282,0.773752,0.139323,0.472990,0.255525
11000,0.211062,0.239398,0.754526,0.142876,0.470593,0.249013
12000,0.194131,0.238835,0.764725,0.148823,0.478788,0.250390
13000,0.208656,0.238694,0.773426,0.148870,0.485843,0.259163
14000,0.204847,0.240297,0.763486,0.184301,0.504405,0.255656
15000,0.204929,0.240012,0.770530,0.168334,0.491073,0.255128
16000,0.183790,0.237700,0.757238,0.169424,0.491750,0.252443
17000,0.220746,0.239894,0.767989,0.197035,0.512687,0.261731
18000,0.185014,0.240569,0.755714,0.225942,0.522567,0.256973
19000,0.195548,0.238390,0.745924,0.303341,0.566108,0.260806
20000,0.160918,0.238200,0.749698,0.232438,0.518190,0.256445
21000,0.203514,0.240353,0.758901,0.280690,0.542577,0.264273
22000,0.178980,0.237905,0.757655,0.229789,0.516040,0.257280
23000,0.142848,0.239326,0.741665,0.361570,0.571740,0.260902
24000,0.142438,0.237761,0.734837,0.257557,0.529311,0.253230
25000,0.182030,0.238837,0.740898,0.313963,0.543929,0.255305
26000,0.169541,0.238931,0.736208,0.413532,0.586348,0.259265
27000,0.182967,0.239122,0.713487,0.382192,0.598383,0.255805
28000,0.110974,0.238696,0.741477,0.294137,0.555766,0.258066
29000,0.170457,0.239892,0.744309,0.290908,0.532483,0.257616
30000,0.136501,0.238850,0.732215,0.453481,0.593318,0.264141
31000,0.162682,0.239047,0.756343,0.318440,0.545465,0.261492
32000,0.155491,0.240499,0.742848,0.362870,0.561399,0.261444
33000,0.142654,0.237793,0.743796,0.338273,0.558362,0.261082
34000,0.155828,0.240736,0.738391,0.312018,0.558826,0.263273
35000,0.120177,0.238491,0.724180,0.563495,0.642538,0.270745
36000,0.145055,0.238441,0.734914,0.501656,0.628012,0.269178
37000,0.134687,0.239915,0.731395,0.350374,0.580786,0.267571
38000,0.145971,0.240291,0.708804,0.528286,0.657162,0.271609
39000,0.180305,0.241563,0.726602,0.478252,0.638918,0.272797
40000,0.137966,0.237637,0.732515,0.451740,0.605502,0.271641
41000,0.075303,0.232836,0.734430,0.423284,0.594647,0.268218
42000,0.112933,0.236534,0.728366,0.270540,0.540823,0.259263
43000,0.040842,0.239444,0.742126,0.329090,0.559575,0.269455
44000,0.207874,0.240440,0.731253,0.391590,0.598300,0.270155
45000,0.103632,0.239686,0.708297,0.496380,0.624608,0.260146
46000,0.126871,0.237735,0.730095,0.366306,0.565641,0.259351
47000,0.132357,0.238129,0.725788,0.442606,0.613353,0.272019
48000,0.116271,0.240087,0.695037,0.442248,0.631016,0.265622
49000,0.098722,0.238978,0.708304,0.427070,0.609659,0.271028
50000,0.173349,0.238795,0.693078,0.474966,0.626516,0.261902
0.6919339299201965
