step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.243308,0.243777,0.331437,0.053037,0.192142,0.205404
1000,0.224603,0.239799,0.851594,0.076705,0.399550,0.251466
2000,0.212274,0.238708,0.800340,0.100050,0.427427,0.249150
3000,0.215521,0.240096,0.811437,0.093254,0.425613,0.254442
4000,0.204135,0.239288,0.798034,0.125502,0.463404,0.252834
5000,0.215578,0.239759,0.808273,0.129327,0.477543,0.261835
6000,0.211472,0.238222,0.807622,0.122910,0.462271,0.255926
7000,0.198585,0.237739,0.828322,0.105658,0.445394,0.259508
8000,0.209859,0.238606,0.801975,0.132818,0.485204,0.263448
9000,0.211835,0.240207,0.814543,0.128840,0.480125,0.262504
10000,0.220966,0.240152,0.819953,0.122868,0.460123,0.259473
11000,0.207910,0.240839,0.820127,0.116041,0.445578,0.255847
12000,0.205229,0.240199,0.815981,0.115652,0.471633,0.265716
13000,0.210081,0.239956,0.816844,0.130032,0.470354,0.260088
14000,0.195059,0.239565,0.810767,0.146772,0.491919,0.266016
15000,0.195910,0.239356,0.802077,0.153809,0.500037,0.264427
16000,0.213409,0.240536,0.797571,0.175683,0.498672,0.258559
17000,0.210132,0.240393,0.797043,0.181644,0.497088,0.263484
18000,0.190459,0.238902,0.786815,0.206427,0.503875,0.256288
19000,0.194171,0.238685,0.797442,0.201015,0.516174,0.265171
20000,0.159728,0.240137,0.792282,0.199694,0.514327,0.264865
21000,0.159987,0.238732,0.791559,0.173760,0.507810,0.269246
22000,0.176218,0.238825,0.779294,0.268070,0.543545,0.265345
23000,0.156987,0.238505,0.789903,0.279418,0.545309,0.266643
24000,0.192371,0.240163,0.764860,0.368016,0.600347,0.268291
25000,0.178203,0.240324,0.778313,0.394066,0.591330,0.268324
26000,0.141649,0.237686,0.786461,0.264135,0.534595,0.265326
27000,0.159241,0.238586,0.783208,0.358154,0.551521,0.266582
28000,0.144962,0.241516,0.777880,0.307103,0.574110,0.272592
29000,0.153009,0.241520,0.781155,0.341930,0.573209,0.270485
30000,0.139200,0.240220,0.783212,0.275819,0.543377,0.269841
31000,0.112552,0.240237,0.767924,0.305613,0.579308,0.278193
32000,0.142016,0.241104,0.777847,0.298168,0.580030,0.285535
33000,0.200244,0.240136,0.766208,0.433048,0.594717,0.270575
34000,0.181692,0.239667,0.767888,0.424000,0.603313,0.274233
35000,0.165313,0.239665,0.772358,0.337837,0.578221,0.270915
