step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.245921,0.244923,-0.148185,0.105303,0.203854,0.223672
1000,0.212749,0.238980,0.374446,0.193340,0.391250,0.230820
2000,0.208096,0.238970,0.526158,0.186191,0.413312,0.241457
3000,0.204962,0.238064,0.602181,0.177674,0.416006,0.242425
4000,0.216597,0.238462,0.647367,0.171612,0.426485,0.244693
5000,0.201704,0.238447,0.693714,0.147256,0.407200,0.243084
6000,0.213835,0.237909,0.701146,0.141410,0.411631,0.239114
7000,0.210507,0.239234,0.699903,0.169004,0.436774,0.242989
8000,0.205878,0.238355,0.745786,0.119326,0.385952,0.239578
9000,0.219051,0.238445,0.713447,0.175826,0.429028,0.245872
10000,0.216336,0.239840,0.725565,0.160914,0.424284,0.248264
11000,0.226595,0.240086,0.731991,0.142220,0.409641,0.244480
12000,0.227699,0.239730,0.721470,0.186713,0.438568,0.243239
13000,0.214190,0.239241,0.725592,0.179056,0.429421,0.245350
14000,0.214180,0.238532,0.729680,0.158558,0.422540,0.244666
15000,0.200685,0.239166,0.706414,0.181972,0.436586,0.241473
16000,0.193355,0.238742,0.710665,0.178596,0.430997,0.243575
17000,0.201030,0.239156,0.715144,0.262127,0.467128,0.246082
18000,0.208967,0.237962,0.694100,0.276525,0.477244,0.245982
19000,0.186366,0.237596,0.711222,0.153649,0.415837,0.241743
20000,0.200064,0.239150,0.722234,0.206632,0.437657,0.245293
21000,0.209005,0.239473,0.700575,0.263709,0.477524,0.250495
22000,0.201633,0.239596,0.710905,0.184117,0.437571,0.247048
23000,0.198997,0.238861,0.724929,0.200205,0.432000,0.247018
24000,0.175006,0.238969,0.717486,0.230449,0.443734,0.246635
25000,0.174646,0.240072,0.713742,0.237501,0.456882,0.246736
26000,0.202338,0.239125,0.697258,0.314678,0.487916,0.247439
27000,0.184346,0.238532,0.725083,0.223953,0.441377,0.245890
28000,0.183095,0.237621,0.713802,0.262402,0.452376,0.248565
29000,0.199897,0.238185,0.737217,0.220705,0.434409,0.250752
30000,0.184363,0.238787,0.706007,0.327480,0.483284,0.249791
31000,0.187642,0.239261,0.712634,0.298639,0.483908,0.254105
32000,0.173666,0.239981,0.702151,0.266603,0.466538,0.245477
33000,0.190452,0.239903,0.697657,0.312276,0.490074,0.253297
34000,0.166718,0.238037,0.715156,0.269947,0.447944,0.244659
35000,0.152974,0.238158,0.717644,0.179453,0.420454,0.245375
36000,0.183793,0.238491,0.719285,0.247373,0.435442,0.241635
37000,0.191737,0.239140,0.712723,0.301490,0.471433,0.248978
38000,0.183510,0.239369,0.695585,0.253554,0.465140,0.249014
39000,0.180986,0.240350,0.694374,0.296535,0.487414,0.253534
40000,0.179063,0.238444,0.694872,0.339364,0.501205,0.254234
41000,0.201750,0.239054,0.678250,0.327610,0.503690,0.250909
42000,0.197700,0.237090,0.697590,0.275395,0.484723,0.255017
43000,0.188504,0.238775,0.711276,0.203248,0.443725,0.252139
44000,0.183176,0.238536,0.697832,0.371559,0.496692,0.248281
45000,0.154392,0.240194,0.699567,0.190987,0.455392,0.255327
46000,0.176880,0.236959,0.732087,0.233135,0.431974,0.246171
47000,0.161242,0.239492,0.708486,0.311014,0.478967,0.254321
48000,0.165135,0.238772,0.702126,0.372257,0.498375,0.253169
49000,0.214799,0.240029,0.688157,0.302401,0.485330,0.250865
50000,0.190643,0.239348,0.725400,0.236469,0.457491,0.251592
0.7157959938049316
