step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
58000,0.514644,0.995404,0.801305,0.603575,1.043532,1.050381
59000,0.675435,1.328031,0.807516,0.671652,1.114015,1.102632
60000,0.996777,1.449624,0.807675,0.586782,1.070934,1.067319
61000,0.633736,1.135977,0.813041,0.668567,1.132214,1.102038
62000,0.729682,1.237778,0.810580,0.596045,1.063255,1.058009
63000,0.818268,1.264072,0.813709,0.589964,1.073323,1.077009
64000,0.705341,1.264984,0.826372,0.596853,1.071843,1.064712
65000,0.637610,1.153852,0.841035,0.613369,1.167157,1.116134
66000,0.906868,1.475069,0.828991,0.639322,1.116954,1.101109
67000,0.838015,1.321879,0.834547,0.629418,1.133520,1.106291
68000,1.273393,1.529093,0.841059,0.558633,1.146183,1.112865
69000,0.433222,1.097032,0.833531,0.608744,1.146366,1.134324
70000,0.830022,1.279619,0.848760,0.530958,1.094754,1.069798
71000,0.638279,1.244171,0.836017,0.527418,1.045639,1.050251
72000,0.646271,1.254709,0.862321,0.498693,1.161723,1.108195
73000,0.500866,1.111941,0.856404,0.469269,1.065279,1.071479
74000,0.679882,1.284834,0.858947,0.529609,1.151607,1.122842
75000,0.492957,1.268057,0.857499,0.540028,1.113810,1.086583
76000,0.925174,1.280728,0.870873,0.453030,1.096565,1.074278
77000,0.507767,1.159882,0.854840,0.535708,1.100933,1.079038
78000,0.531538,1.311177,0.852974,0.573466,1.116849,1.096800
79000,0.793644,1.469352,0.878216,0.488900,1.152568,1.121974
80000,0.500128,1.081695,0.874314,0.493508,1.139121,1.104499
81000,0.640591,1.278739,0.869755,0.525236,1.124846,1.103018
82000,0.532033,1.108654,0.876253,0.442716,1.132097,1.120285
83000,0.893429,1.273231,0.872683,0.513685,1.157003,1.121888
84000,0.634262,1.262244,0.871791,0.530405,1.096039,1.088807
85000,0.364927,1.140186,0.875876,0.463216,1.089412,1.062290
86000,0.614642,1.261105,0.882775,0.523681,1.192401,1.156375
87000,0.477311,1.232896,0.886013,0.521525,1.183981,1.147991
88000,0.647122,1.283161,0.881966,0.515068,1.145060,1.106282
89000,1.191876,1.562473,0.892669,0.488029,1.236234,1.178355
90000,0.636900,1.264817,0.891397,0.416999,1.115846,1.092151
91000,0.638080,1.131433,0.891662,0.414605,1.144281,1.112029
92000,0.756607,1.209222,0.881837,0.477504,1.147565,1.128209
93000,0.496787,1.076931,0.892425,0.414777,1.170693,1.137636
94000,0.785900,1.280576,0.899018,0.401811,1.096692,1.075255
95000,0.705180,1.267206,0.889740,0.428093,1.150630,1.125235
96000,0.835980,1.237612,0.887919,0.409526,1.112153,1.095778
97000,0.689398,1.219493,0.890175,0.372779,1.072953,1.055496
98000,0.366079,1.171537,0.891235,0.418570,1.121771,1.103952
99000,0.683752,1.156609,0.889983,0.417577,1.044731,1.050709
100000,0.671893,1.200475,0.896596,0.424120,1.124716,1.095681
101000,1.080693,1.654105,0.897895,0.444578,1.188580,1.152847
102000,0.710163,1.253172,0.888318,0.385757,1.072158,1.072582
103000,0.735032,1.351610,0.899797,0.354152,1.093224,1.062476
104000,0.683936,1.218642,0.894696,0.419976,1.090146,1.057712
105000,1.071100,1.349247,0.894651,0.395889,1.053047,1.037813
106000,0.869108,1.400469,0.896151,0.393483,1.141646,1.112373
107000,0.877368,1.338684,0.884236,0.436626,1.086260,1.083020
108000,0.542833,1.304617,0.892981,0.435017,1.070103,1.072377
109000,0.510950,1.204179,0.898129,0.468695,1.180606,1.144397
110000,0.621255,1.334780,0.895844,0.323226,1.071393,1.052569
111000,0.333609,1.010497,0.906578,0.407323,1.132062,1.103028
112000,0.795896,1.397064,0.906053,0.418559,1.208100,1.157945
113000,0.715012,1.229816,0.901889,0.354135,1.154517,1.123101
114000,0.812700,1.347390,0.899546,0.380112,1.143511,1.119803
115000,0.932742,1.463504,0.900971,0.390430,1.135465,1.101195
116000,0.694704,1.178936,0.901748,0.440480,1.146455,1.109274
117000,0.724332,1.325048,0.899634,0.406322,1.108752,1.080404
118000,0.637931,1.223717,0.901753,0.366050,1.127748,1.092443
119000,0.601299,1.190513,0.900771,0.459120,1.136720,1.110718
120000,0.534573,1.083261,0.899095,0.390743,1.083421,1.079064
121000,0.512915,1.184281,0.901819,0.423162,1.179317,1.145696
122000,0.665277,1.180190,0.899299,0.397186,1.082728,1.059677
123000,0.426214,1.057705,0.907447,0.400467,1.134175,1.105462
124000,0.620347,1.213751,0.898343,0.447723,1.155808,1.122903
125000,0.490705,1.021633,0.893837,0.449608,1.111939,1.104197
126000,0.819536,1.203021,0.903883,0.430596,1.134487,1.105666
127000,0.806994,1.132630,0.907272,0.376138,1.103755,1.072626
128000,0.720271,1.228233,0.893952,0.542769,1.215363,1.158019
129000,0.801147,1.400799,0.905950,0.419160,1.185491,1.150425
130000,0.598016,1.130879,0.912448,0.321181,1.075224,1.054120
131000,1.266546,1.393486,0.900239,0.457280,1.110387,1.063183
132000,0.725856,1.238299,0.910633,0.399081,1.116317,1.093446
133000,0.614580,1.179093,0.908475,0.354143,1.072156,1.060953
134000,0.676347,1.293961,0.899893,0.457751,1.154974,1.123862
135000,0.539061,1.111374,0.907627,0.358305,1.080920,1.070387
136000,0.914531,1.449005,0.905616,0.456062,1.157855,1.117008
137000,0.391935,1.020560,0.897479,0.415321,1.074602,1.065026
138000,0.374658,0.959523,0.899818,0.419266,1.115329,1.096542
139000,0.918558,1.402463,0.894360,0.543258,1.175029,1.137957
140000,0.856531,1.494870,0.899104,0.463785,1.214014,1.183615
141000,0.691595,1.333260,0.903367,0.498565,1.145907,1.107566
142000,0.956866,1.429173,0.895766,0.485842,1.152225,1.107031
143000,0.626056,1.263762,0.902012,0.469988,1.226212,1.166762
144000,0.777417,1.394588,0.896568,0.402339,1.107750,1.084659
145000,0.618578,1.227330,0.907832,0.401361,1.140166,1.104777
146000,0.601041,1.301813,0.905182,0.427436,1.190617,1.150765
147000,0.507774,1.132324,0.913029,0.328690,1.110358,1.093234
148000,0.742721,1.292119,0.901132,0.413070,1.156309,1.139962
149000,0.901893,1.479444,0.912359,0.376349,1.124647,1.104011
150000,0.776715,1.335204,0.903263,0.443030,1.202147,1.163520
151000,0.564803,1.288875,0.903162,0.415909,1.118247,1.088524
152000,0.349008,1.012770,0.904008,0.427381,1.138966,1.083749
153000,0.858459,1.478745,0.902812,0.437576,1.214864,1.155503
154000,0.456298,1.122353,0.899838,0.443477,1.159051,1.122631
155000,0.417344,1.074297,0.907639,0.400724,1.159332,1.122453
156000,0.971155,1.472360,0.885855,0.571514,1.213544,1.165171
157000,0.491652,1.134404,0.909932,0.370081,1.102252,1.089640
158000,0.562434,1.267107,0.902337,0.430389,1.130039,1.105046
159000,0.669099,1.248946,0.912771,0.414448,1.172117,1.127867
160000,0.820362,1.354925,0.906429,0.423015,1.164733,1.124862
161000,0.631712,1.305248,0.899291,0.433583,1.108793,1.064559
162000,0.599005,1.304064,0.904701,0.379140,1.101490,1.072118
163000,0.620527,1.244130,0.903105,0.331796,1.096406,1.075677
164000,0.556717,1.143045,0.899105,0.405414,1.123076,1.089400
165000,0.849005,1.315318,0.905261,0.403803,1.113460,1.095939
166000,0.790962,1.333773,0.907241,0.440149,1.160669,1.113350
167000,0.574002,1.145180,0.907205,0.359003,1.122177,1.091893
168000,0.645429,1.332312,0.891794,0.489009,1.144770,1.107508
169000,0.683042,1.378959,0.896402,0.484102,1.187903,1.161165
170000,0.606323,1.245812,0.907670,0.388670,1.155634,1.129644
171000,0.644671,1.283621,0.905208,0.394388,1.139635,1.111923
172000,0.491751,1.082104,0.896686,0.466534,1.123770,1.083693
173000,0.795247,1.312299,0.895572,0.469619,1.153633,1.112030
174000,0.695018,1.326941,0.900961,0.424251,1.172341,1.145491
175000,0.515732,1.236267,0.914668,0.373743,1.087096,1.053274
176000,0.657241,1.265808,0.906871,0.396900,1.080060,1.051012
177000,1.018260,1.423763,0.907977,0.519753,1.209034,1.168803
178000,0.845715,1.345825,0.904274,0.457238,1.144482,1.109950
179000,0.670804,1.257241,0.912273,0.375437,1.077597,1.066925
180000,0.721577,1.108686,0.903835,0.421389,1.092976,1.071775
181000,0.715759,1.297793,0.902408,0.401134,1.103692,1.084639
182000,0.745781,1.247976,0.904164,0.401674,1.106219,1.086831
183000,0.549575,1.212304,0.896790,0.396297,1.064817,1.058594
184000,0.780511,1.462028,0.909468,0.367339,1.114097,1.081185
185000,0.674794,1.183324,0.900085,0.446827,1.166810,1.131724
186000,0.493878,1.095510,0.909326,0.358889,1.105058,1.083625
187000,0.772961,1.425063,0.899646,0.474359,1.192458,1.157557
188000,0.823672,1.490434,0.895181,0.433564,1.143510,1.125728
189000,0.521198,1.125825,0.903139,0.383674,1.107121,1.085997
190000,0.573231,1.018155,0.900747,0.404438,1.133219,1.093108
191000,0.765379,1.279122,0.906203,0.387721,1.180954,1.138601
192000,0.472356,1.089213,0.899606,0.378478,1.052814,1.047160
193000,0.938810,1.363048,0.901682,0.415912,1.120906,1.083949
194000,0.405779,1.024318,0.904220,0.401089,1.086509,1.046503
195000,0.622365,1.442693,0.900140,0.519392,1.170071,1.126562
196000,0.847765,1.363503,0.900279,0.413416,1.195800,1.157727
197000,0.686071,1.322381,0.896481,0.455371,1.115658,1.105348
198000,0.652477,1.137939,0.906386,0.325065,1.098378,1.082949
199000,0.843631,1.375169,0.901747,0.394038,1.086076,1.071094
200000,0.767000,1.260576,0.902555,0.399822,1.077936,1.060257
0.8985599279403687
