step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.052108,0.052058,0.411810,0.050299,0.214015,0.198432
1000,0.047853,0.047853,0.761540,0.024036,0.224542,0.224450
2000,0.047853,0.047853,0.960289,0.003997,0.224224,0.224452
3000,0.047853,0.047853,0.997143,0.000288,0.224727,0.224537
4000,0.045853,0.047852,0.772425,0.041485,0.298366,0.224336
5000,0.046073,0.047853,0.775149,0.041764,0.299140,0.224473
6000,0.046006,0.047853,0.770598,0.042246,0.300570,0.224329
7000,0.043655,0.047853,0.608081,0.117321,0.393025,0.224685
8000,0.042522,0.047852,0.585765,0.128178,0.407954,0.224240
9000,0.042687,0.046916,0.746238,0.085187,0.398025,0.274947
10000,0.042964,0.046407,0.738146,0.085021,0.398065,0.281142
11000,0.042577,0.046819,0.749569,0.081326,0.391825,0.276421
12000,0.042391,0.046107,0.718006,0.102357,0.418476,0.282204
13000,0.043377,0.046748,0.735441,0.089488,0.404484,0.276833
14000,0.043453,0.046753,0.723844,0.095810,0.415932,0.283699
15000,0.042615,0.047106,0.735678,0.089799,0.406648,0.277634
16000,0.042056,0.046221,0.728582,0.093908,0.413099,0.280280
17000,0.042600,0.047076,0.717694,0.100393,0.419326,0.283454
18000,0.041292,0.047163,0.617387,0.128305,0.434993,0.301138
19000,0.042379,0.046715,0.593331,0.133383,0.431221,0.305566
20000,0.041788,0.045935,0.552745,0.154396,0.446489,0.309838
21000,0.041102,0.045913,0.569346,0.160509,0.463312,0.312326
22000,0.041310,0.046050,0.578002,0.150550,0.448407,0.308923
23000,0.041399,0.046305,0.572614,0.157748,0.453487,0.306258
24000,0.040476,0.046408,0.571436,0.175088,0.477615,0.319184
25000,0.038989,0.045504,0.572476,0.166263,0.464305,0.303594
26000,0.039237,0.045899,0.514596,0.195223,0.484342,0.302838
27000,0.040364,0.045852,0.542694,0.191734,0.491096,0.313422
28000,0.038486,0.046961,0.536221,0.197021,0.498094,0.319078
29000,0.038473,0.046449,0.535789,0.198755,0.492160,0.307765
30000,0.037640,0.046509,0.519025,0.240408,0.538948,0.323596
31000,0.036164,0.047258,0.526685,0.235652,0.524944,0.319964
32000,0.039919,0.045930,0.525344,0.225073,0.517631,0.316471
33000,0.038027,0.046319,0.519797,0.254455,0.547118,0.325998
34000,0.035138,0.045436,0.491270,0.249360,0.534507,0.322170
35000,0.036450,0.046233,0.512714,0.256414,0.541306,0.319780
36000,0.036030,0.045900,0.484099,0.271287,0.556110,0.330048
37000,0.041960,0.045436,0.517957,0.244048,0.540521,0.332158
38000,0.035516,0.046333,0.501268,0.256765,0.543191,0.326108
39000,0.033914,0.045711,0.498532,0.283007,0.559783,0.330195
40000,0.034454,0.045671,0.477773,0.309832,0.579939,0.332125
41000,0.037116,0.046146,0.486340,0.299503,0.579270,0.340764
42000,0.033831,0.045176,0.488801,0.296966,0.576697,0.328852
43000,0.033819,0.045835,0.484090,0.294353,0.574044,0.328492
44000,0.035806,0.045963,0.490737,0.287756,0.567354,0.328705
45000,0.033425,0.045970,0.481687,0.323458,0.589200,0.331826
46000,0.031915,0.045213,0.489685,0.342833,0.615502,0.342563
47000,0.033754,0.045791,0.488959,0.282888,0.566151,0.324624
48000,0.030626,0.045362,0.494286,0.303462,0.578941,0.335521
49000,0.034673,0.045287,0.467387,0.335430,0.601229,0.329229
50000,0.033660,0.045331,0.493334,0.317479,0.605885,0.344224
0.5068162679672241
