step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.251181,0.244835,-0.276448,0.081164,0.152143,0.202266
1000,0.221440,0.239035,0.731170,0.131805,0.434103,0.239435
2000,0.223358,0.239270,0.686648,0.142312,0.442834,0.240689
3000,0.217332,0.239094,0.715101,0.158939,0.462152,0.241302
4000,0.208380,0.239163,0.698717,0.157809,0.464007,0.241946
5000,0.209907,0.238947,0.700563,0.145868,0.459007,0.245274
6000,0.205708,0.239973,0.728432,0.147079,0.466813,0.251921
7000,0.203553,0.239201,0.696650,0.151872,0.469233,0.242679
8000,0.208316,0.238552,0.713162,0.175720,0.487671,0.245998
9000,0.205033,0.238871,0.698627,0.176380,0.484445,0.243323
10000,0.207643,0.238983,0.710653,0.177796,0.488881,0.248767
11000,0.211581,0.238438,0.684468,0.172460,0.480066,0.244569
12000,0.207662,0.239093,0.681680,0.201579,0.507417,0.242962
13000,0.207202,0.240431,0.709841,0.178677,0.497958,0.251041
14000,0.203972,0.238580,0.713686,0.178327,0.487105,0.251127
15000,0.200969,0.238987,0.694081,0.202479,0.502769,0.244922
16000,0.215829,0.239827,0.683674,0.238441,0.523491,0.247739
17000,0.203253,0.239836,0.679743,0.224565,0.507540,0.246754
18000,0.191288,0.238262,0.683233,0.209653,0.508184,0.246533
19000,0.196178,0.237624,0.657649,0.259712,0.523730,0.241524
20000,0.182393,0.238782,0.667995,0.275516,0.536861,0.247247
21000,0.170505,0.239251,0.674643,0.267712,0.536643,0.247183
22000,0.142016,0.238686,0.695109,0.312742,0.522276,0.246209
23000,0.145059,0.239143,0.663450,0.377211,0.581463,0.248439
24000,0.155125,0.238342,0.666698,0.389503,0.575135,0.248733
25000,0.220148,0.237535,0.648575,0.421367,0.604176,0.247005
26000,0.108552,0.237688,0.646868,0.391270,0.589965,0.248544
27000,0.172149,0.238627,0.647186,0.483205,0.610242,0.249378
28000,0.156591,0.240159,0.650940,0.452647,0.602680,0.247226
29000,0.129677,0.239433,0.646359,0.398002,0.599016,0.245256
30000,0.175803,0.238628,0.660820,0.494257,0.616741,0.250024
31000,0.113196,0.238368,0.641353,0.402588,0.595579,0.249021
32000,0.131682,0.237598,0.662164,0.343861,0.552363,0.247996
33000,0.123949,0.238403,0.655722,0.416969,0.606254,0.252931
34000,0.140845,0.239458,0.661949,0.521827,0.623272,0.254561
35000,0.182821,0.240952,0.661590,0.445521,0.605026,0.254353
36000,0.150387,0.239205,0.669549,0.401470,0.592920,0.257187
37000,0.178128,0.237900,0.661477,0.512898,0.638861,0.257878
38000,0.101760,0.238890,0.661103,0.442728,0.606987,0.255755
39000,0.123608,0.239939,0.642810,0.567227,0.648612,0.256802
40000,0.164505,0.239296,0.679435,0.478710,0.616933,0.261635
41000,0.124979,0.238301,0.673003,0.433055,0.598136,0.259127
42000,0.127415,0.237157,0.644115,0.593998,0.667500,0.257971
43000,0.151167,0.238598,0.662602,0.460821,0.617956,0.259665
44000,0.052681,0.239284,0.655728,0.497832,0.634024,0.264405
45000,0.092275,0.237817,0.632371,0.515529,0.621185,0.249043
46000,0.107466,0.235247,0.652281,0.656788,0.692540,0.263247
47000,0.135592,0.239673,0.660015,0.505769,0.624982,0.259300
48000,0.117946,0.237976,0.660363,0.515432,0.638677,0.260604
49000,0.089204,0.239461,0.649125,0.454494,0.579450,0.244805
50000,0.038397,0.239152,0.662616,0.374068,0.570921,0.250505
51000,0.065095,0.238551,0.664374,0.553066,0.641490,0.261991
52000,0.068859,0.239424,0.665431,0.473089,0.597839,0.259633
53000,0.147707,0.237269,0.688567,0.364628,0.570156,0.264344
54000,0.122572,0.239568,0.672002,0.466305,0.612413,0.262827
55000,0.145702,0.239319,0.670159,0.397629,0.581274,0.254008
56000,0.114214,0.237165,0.674962,0.398613,0.575158,0.258427
57000,0.074803,0.237545,0.647071,0.573328,0.628743,0.255820
58000,0.095011,0.238126,0.652501,0.592715,0.646628,0.259600
59000,0.112501,0.237889,0.652723,0.613940,0.668437,0.263529
60000,0.107034,0.237815,0.652258,0.545763,0.627474,0.255929
61000,0.118388,0.237272,0.670043,0.534754,0.617220,0.256183
62000,0.089613,0.239179,0.651106,0.482334,0.611397,0.257979
63000,0.136604,0.238714,0.655496,0.540560,0.634730,0.259005
64000,0.146008,0.237722,0.673599,0.395904,0.571768,0.258379
65000,0.078552,0.239151,0.642963,0.497023,0.603612,0.249118
66000,0.104217,0.237609,0.648641,0.532335,0.636069,0.258245
67000,0.099400,0.239601,0.662728,0.483046,0.604816,0.256761
68000,0.136602,0.237636,0.632697,0.634947,0.658137,0.251453
69000,0.061693,0.238531,0.674683,0.457258,0.599222,0.261194
70000,0.121111,0.238863,0.667183,0.544667,0.613583,0.257127
71000,0.066931,0.237423,0.689827,0.567215,0.618977,0.265338
72000,0.105310,0.239876,0.682504,0.409875,0.565703,0.254712
73000,0.036468,0.238804,0.670432,0.515244,0.594183,0.260662
74000,0.101859,0.238508,0.667252,0.449137,0.594131,0.254258
75000,0.129944,0.238779,0.653926,0.561538,0.615221,0.250818
76000,0.302701,0.240367,0.658459,0.522031,0.605645,0.256119
77000,0.134119,0.237707,0.668651,0.485947,0.585721,0.251608
78000,0.140106,0.237499,0.642789,0.642802,0.648487,0.256507
79000,0.115825,0.238111,0.672161,0.447723,0.580768,0.260593
80000,0.060098,0.239126,0.663110,0.396764,0.556987,0.250737
81000,0.055800,0.239483,0.658976,0.509648,0.602549,0.262515
82000,0.099384,0.239227,0.662673,0.531577,0.606063,0.258171
83000,0.094347,0.238846,0.688732,0.344462,0.539122,0.256454
84000,0.129208,0.238181,0.681783,0.409995,0.561276,0.259612
85000,0.063862,0.237618,0.675692,0.444356,0.579151,0.261730
86000,0.094694,0.236789,0.672188,0.455860,0.593601,0.262778
87000,0.027461,0.237572,0.675673,0.509871,0.595952,0.264945
88000,0.040077,0.238250,0.664290,0.538779,0.626584,0.262859
89000,0.038540,0.242198,0.667749,0.528862,0.616924,0.263700
90000,0.095022,0.236809,0.680527,0.513263,0.603237,0.266505
91000,0.142291,0.240158,0.666325,0.456101,0.583940,0.253335
92000,0.174697,0.239019,0.681578,0.424302,0.568261,0.260973
93000,0.118862,0.236889,0.682979,0.467605,0.586386,0.264032
94000,0.106657,0.240650,0.679490,0.406831,0.556332,0.256259
95000,0.073590,0.237797,0.705330,0.389425,0.539506,0.255298
96000,0.046159,0.236545,0.696427,0.399477,0.551489,0.263096
97000,0.112728,0.235547,0.689849,0.490471,0.584692,0.262380
98000,0.127762,0.236809,0.706372,0.426639,0.564626,0.265690
99000,0.041196,0.239366,0.691164,0.444644,0.586705,0.267047
100000,0.073076,0.111850,0.701730,0.433899,0.567635,0.262800
101000,0.084818,0.239418,0.667739,0.534578,0.641082,0.271713
102000,0.080015,0.239124,0.682466,0.396471,0.579981,0.267657
103000,0.147633,0.237868,0.691392,0.562440,0.610973,0.259326
104000,0.048448,0.235912,0.682012,0.528640,0.607610,0.261792
105000,0.057548,0.239648,0.692553,0.360302,0.526436,0.261724
106000,0.029105,0.151202,0.681597,0.554356,0.598891,0.256115
107000,0.073150,0.238647,0.669245,0.444978,0.564589,0.259031
108000,0.019657,0.238184,0.658690,0.443913,0.574534,0.263039
109000,-0.046253,0.075394,0.667090,0.456679,0.572626,0.259353
110000,0.010887,0.238699,0.672023,0.463417,0.549273,0.255709
111000,0.071989,0.130377,0.668479,0.469438,0.577648,0.259975
112000,0.089812,0.131964,0.670470,0.374542,0.534949,0.257725
113000,0.050949,0.158976,0.671658,0.441393,0.561936,0.255527
114000,0.022758,0.238822,0.638151,0.427698,0.573753,0.258823
