step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.243773,0.243529,-0.312145,0.116669,0.218909,0.202275
1000,0.218598,0.239386,-0.092638,0.269184,0.398741,0.238956
2000,0.211652,0.239190,-0.071058,0.321317,0.465892,0.236032
3000,0.209488,0.238882,-0.015567,0.303341,0.463110,0.230743
4000,0.209138,0.238707,0.095175,0.311628,0.480842,0.236826
5000,0.199438,0.238672,0.190768,0.273382,0.465092,0.238011
6000,0.204547,0.238916,0.316005,0.260038,0.477115,0.237423
7000,0.195660,0.239084,0.302877,0.243905,0.463757,0.232199
8000,0.210487,0.238849,0.427394,0.234861,0.466068,0.237044
9000,0.199400,0.239166,0.433543,0.289515,0.501228,0.235693
10000,0.209147,0.238779,0.440407,0.280204,0.510776,0.236235
11000,0.219598,0.238915,0.473042,0.240795,0.480204,0.234081
12000,0.194265,0.237983,0.500312,0.242419,0.479273,0.236724
13000,0.195688,0.238499,0.497046,0.280884,0.503680,0.238146
14000,0.200459,0.239106,0.503892,0.291395,0.516202,0.236793
15000,0.202006,0.238697,0.487462,0.279861,0.509641,0.234136
16000,0.189630,0.239173,0.503863,0.308895,0.513076,0.240116
17000,0.183241,0.239600,0.484797,0.390027,0.559214,0.240695
18000,0.226804,0.239121,0.486527,0.406500,0.544563,0.238083
19000,0.192647,0.239290,0.533235,0.337912,0.525012,0.235016
20000,0.182942,0.239580,0.486883,0.415350,0.572592,0.242850
21000,0.194582,0.238938,0.520430,0.421099,0.551392,0.239150
22000,0.161237,0.238931,0.513102,0.358287,0.533510,0.235170
23000,0.196772,0.240055,0.499549,0.415807,0.557495,0.241395
24000,0.185548,0.239117,0.512484,0.337981,0.536535,0.239357
25000,0.124198,0.238898,0.525958,0.351262,0.530918,0.236453
26000,0.129330,0.238948,0.500089,0.501225,0.594335,0.239018
27000,0.160975,0.238581,0.507656,0.589780,0.607431,0.236841
28000,0.149414,0.238619,0.496599,0.547512,0.615853,0.237935
29000,0.141027,0.239526,0.514723,0.472625,0.583515,0.238315
