step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.243318,0.245600,0.289122,0.053495,0.209316,0.175599
1000,0.213231,0.239335,0.927093,0.049996,0.373552,0.262594
2000,0.212171,0.238232,0.899822,0.068834,0.405022,0.266546
3000,0.212719,0.240079,0.906518,0.073675,0.391543,0.258956
4000,0.220310,0.238452,0.908178,0.057776,0.386096,0.260640
5000,0.213072,0.240987,0.897889,0.080632,0.416638,0.264952
6000,0.216653,0.242389,0.902336,0.089014,0.428012,0.272285
7000,0.215189,0.242496,0.902931,0.079637,0.424507,0.274983
8000,0.221741,0.239806,0.910589,0.077492,0.423227,0.279563
9000,0.213718,0.240348,0.903538,0.075361,0.399973,0.264358
10000,0.213705,0.239869,0.907620,0.071690,0.406025,0.268813
11000,0.209153,0.239415,0.914623,0.073218,0.402334,0.273485
12000,0.209197,0.241187,0.908042,0.090506,0.426839,0.274093
13000,0.217332,0.241054,0.906981,0.079732,0.401781,0.269736
14000,0.194012,0.238824,0.901517,0.086335,0.414975,0.269823
15000,0.214255,0.241111,0.893865,0.111499,0.438776,0.272640
16000,0.221994,0.244326,0.899698,0.110371,0.417848,0.269112
17000,0.214965,0.241607,0.891637,0.106671,0.421665,0.266096
18000,0.197717,0.241998,0.892992,0.106351,0.435808,0.271673
19000,0.193485,0.241279,0.888925,0.177212,0.462870,0.274602
20000,0.192418,0.239488,0.899977,0.099797,0.412423,0.270133
21000,0.194706,0.244811,0.883233,0.198698,0.486673,0.276704
22000,0.185582,0.237211,0.893882,0.141432,0.441105,0.269835
23000,0.194259,0.239277,0.895595,0.087122,0.415766,0.271554
24000,0.183934,0.238970,0.883008,0.136089,0.450854,0.272405
25000,0.181653,0.238110,0.891324,0.152145,0.444557,0.266929
26000,0.180484,0.239818,0.897390,0.155591,0.465618,0.279561
27000,0.176450,0.237019,0.895294,0.131311,0.446714,0.275575
28000,0.181155,0.242824,0.880638,0.197952,0.476294,0.274907
29000,0.055720,0.238604,0.895048,0.120693,0.415793,0.263821
30000,0.209294,0.239181,0.898765,0.098480,0.423609,0.273426
31000,0.195391,0.240734,0.883457,0.152772,0.462234,0.276760
32000,0.156451,0.239037,0.892458,0.142482,0.448262,0.275640
33000,0.197239,0.160533,0.884651,0.166857,0.455588,0.272533
34000,0.180983,0.238937,0.884952,0.143733,0.451587,0.273143
35000,0.177934,0.241397,0.888506,0.184386,0.467292,0.275888
36000,0.235764,0.239329,0.898984,0.139275,0.453783,0.280212
37000,0.175141,0.239623,0.893666,0.130969,0.456276,0.277019
38000,0.167349,0.239188,0.888471,0.183360,0.461582,0.277459
39000,0.202798,0.238080,0.903158,0.157382,0.450891,0.278990
40000,0.035007,0.240659,0.881745,0.121717,0.441306,0.271131
41000,0.192764,0.239748,0.881516,0.135322,0.440489,0.273883
42000,0.183904,0.242167,0.883793,0.129838,0.460370,0.282922
43000,0.213131,0.239406,0.879832,0.136433,0.436020,0.265722
44000,0.145818,0.223937,0.888375,0.111107,0.432123,0.276240
45000,0.104737,0.241956,0.872512,0.160894,0.457097,0.270871
46000,0.090495,0.239917,0.890104,0.115842,0.431777,0.271627
47000,0.173739,0.240109,0.882310,0.167092,0.467173,0.280501
48000,0.177618,0.237310,0.892132,0.133301,0.446757,0.273805
49000,0.171722,0.234956,0.883033,0.115397,0.432687,0.273549
50000,0.204393,0.242242,0.884355,0.131188,0.447683,0.275449
51000,0.173832,0.240197,0.885885,0.138450,0.429073,0.268135
52000,0.186449,0.238453,0.889731,0.106293,0.424085,0.274516
53000,0.192319,0.243321,0.877118,0.146886,0.467041,0.279406
54000,0.109898,0.239881,0.876801,0.179203,0.487637,0.284881
55000,0.096854,0.240967,0.887174,0.151054,0.461579,0.279251
56000,0.189135,0.240240,0.882171,0.245974,0.503131,0.287673
57000,0.172303,0.239968,0.883432,0.143978,0.459243,0.280003
58000,0.190680,0.242498,0.872072,0.162956,0.462709,0.275177
59000,0.093094,0.242872,0.879431,0.140088,0.460990,0.279860
60000,0.049712,0.235195,0.884522,0.116904,0.440661,0.272901
61000,0.067859,0.236076,0.881761,0.157749,0.465219,0.280069
62000,0.206574,0.242491,0.880034,0.145067,0.450648,0.277704
63000,0.182631,0.241348,0.878142,0.224918,0.498390,0.280411
64000,0.181634,0.242969,0.871744,0.139877,0.460958,0.277374
65000,0.095083,0.136410,0.879946,0.163885,0.469210,0.277160
66000,0.200996,0.241250,0.873155,0.140898,0.443601,0.274787
67000,0.186531,0.238407,0.874812,0.119391,0.442483,0.273829
68000,0.178164,0.235644,0.889388,0.121587,0.441822,0.277472
69000,0.067497,0.240571,0.881006,0.153502,0.467972,0.280029
70000,0.167250,0.241178,0.877396,0.159950,0.478332,0.285407
71000,0.194683,0.238989,0.873356,0.172346,0.474743,0.278202
72000,0.189313,0.239335,0.874822,0.126429,0.439063,0.273775
73000,0.101266,0.151306,0.878690,0.133656,0.451513,0.280026
74000,0.071100,0.145064,0.873612,0.146248,0.477745,0.282678
75000,0.163020,0.244110,0.870240,0.193951,0.480771,0.281865
76000,0.180829,0.240483,0.871347,0.195465,0.475960,0.278592
77000,0.157130,0.236860,0.881066,0.142701,0.449096,0.275914
78000,0.166555,0.239276,0.870474,0.168090,0.455654,0.272938
79000,0.175454,0.241220,0.863933,0.157073,0.451930,0.275676
80000,0.192197,0.243953,0.882035,0.139399,0.453272,0.277168
81000,0.189843,0.242863,0.875385,0.189947,0.479399,0.280374
82000,0.065033,0.141975,0.874969,0.200852,0.486987,0.280220
83000,0.082690,0.051776,0.870180,0.170661,0.477851,0.278532
84000,0.188419,0.240824,0.865656,0.153890,0.463594,0.275016
85000,0.178861,0.241453,0.876321,0.151955,0.456025,0.274186
86000,0.127605,0.239111,0.874848,0.174785,0.462729,0.276319
87000,0.100331,0.244929,0.878644,0.157614,0.485651,0.288147
88000,0.406420,0.240635,0.871171,0.400020,0.509300,0.285868
89000,0.189543,0.239073,0.877828,0.161941,0.477814,0.277849
90000,0.095545,0.153879,0.872325,0.155027,0.461825,0.277978
91000,0.069025,0.238817,0.882301,0.128048,0.453142,0.282337
92000,0.180339,0.239172,0.868269,0.199835,0.483337,0.282153
93000,0.069020,0.234144,0.875788,0.174461,0.469282,0.283048
94000,0.169548,0.240819,0.881491,0.142659,0.462758,0.282142
95000,0.176911,0.238828,0.879892,0.187776,0.491043,0.281977
96000,0.038898,0.153284,0.868537,0.182452,0.472768,0.272011
97000,0.185472,0.239309,0.875028,0.132011,0.430993,0.272148
98000,0.185862,0.237432,0.875889,0.134926,0.449524,0.275675
99000,0.197866,0.240698,0.875851,0.144001,0.458770,0.280483
100000,0.054999,0.185329,0.877960,0.104514,0.439591,0.274826
101000,0.172232,0.240632,0.876561,0.167131,0.463609,0.279215
102000,0.051946,0.227677,0.868063,0.226032,0.483660,0.274450
103000,0.170235,0.235898,0.864697,0.151320,0.464450,0.282366
104000,0.176827,0.240557,0.871839,0.147473,0.458524,0.277514
105000,0.100013,0.241729,0.872221,0.136332,0.444451,0.277278
106000,0.176634,0.239305,0.869350,0.214673,0.506448,0.286589
107000,0.194121,0.242026,0.875133,0.148295,0.437850,0.270578
108000,0.175609,0.237293,0.865732,0.112362,0.437620,0.273282
109000,0.189693,0.237927,0.872405,0.161805,0.473014,0.280905
110000,0.120611,0.237832,0.873724,0.176905,0.465812,0.278366
111000,0.041274,0.239123,0.883157,0.171458,0.446912,0.274109
112000,0.026805,0.236109,0.877040,0.222880,0.478729,0.275583
113000,0.191647,0.241429,0.872388,0.167372,0.456071,0.277763
114000,-0.016921,0.150770,0.874363,0.193175,0.466266,0.279192
115000,0.087803,0.241830,0.867124,0.209817,0.497426,0.281674
116000,0.097546,0.116378,0.877091,0.153214,0.446606,0.273769
117000,0.098213,0.238615,0.876307,0.165993,0.461570,0.280376
118000,0.185505,0.245377,0.878979,0.232330,0.496353,0.286624
119000,0.079104,0.238294,0.874766,0.160197,0.450837,0.274922
120000,0.204906,0.244925,0.878991,0.157074,0.452870,0.278162
121000,0.177181,0.240628,0.871899,0.170426,0.476552,0.283861
122000,0.183452,0.240477,0.878266,0.173054,0.462170,0.277807
123000,0.182738,0.242940,0.879375,0.167328,0.473944,0.281968
124000,0.205326,0.241141,0.885727,0.132229,0.442664,0.278373
125000,0.165551,0.115222,0.871114,0.161667,0.471995,0.284678
126000,0.195725,0.239175,0.867833,0.149601,0.447151,0.273155
127000,0.210496,0.242743,0.869327,0.167859,0.471917,0.279031
128000,0.091524,0.238836,0.875541,0.174361,0.468795,0.281984
129000,0.172028,0.239245,0.869322,0.174831,0.468140,0.279252
130000,0.055798,0.241294,0.875834,0.143760,0.452048,0.279879
131000,0.196716,0.239428,0.873121,0.184413,0.473293,0.278550
132000,0.176492,0.237024,0.872020,0.154516,0.440010,0.267961
133000,-0.067155,0.111765,0.870482,0.126447,0.442949,0.271891
134000,0.114095,0.240739,0.875750,0.118861,0.441876,0.271430
135000,0.177866,0.242361,0.852070,0.233218,0.508923,0.280873
136000,0.177261,0.240473,0.859909,0.176444,0.476810,0.277472
137000,0.197085,0.242551,0.856113,0.225298,0.492589,0.277453
138000,0.163966,0.240037,0.868734,0.160133,0.462260,0.275260
139000,-0.024489,0.110458,0.860796,0.221985,0.485903,0.278622
140000,0.194905,0.239038,0.869585,0.128203,0.457097,0.282129
141000,0.176300,0.239956,0.865853,0.190057,0.467381,0.276112
142000,0.165937,0.237858,0.875835,0.166450,0.466655,0.277376
143000,0.067609,-0.005750,0.860617,0.185638,0.464370,0.277446
144000,0.070017,0.117020,0.865552,0.162431,0.472816,0.281586
145000,0.051389,0.117235,0.867732,0.125855,0.427865,0.267315
146000,0.202829,0.235581,0.873089,0.136447,0.432267,0.269468
147000,0.104228,0.116613,0.862337,0.191024,0.477547,0.281071
148000,0.069394,0.240724,0.865749,0.170126,0.471084,0.281576
149000,0.184533,0.238775,0.863095,0.189557,0.480758,0.277147
150000,0.181886,0.242466,0.869336,0.153022,0.442844,0.272498
151000,0.084123,0.235951,0.868518,0.172286,0.470059,0.278941
152000,0.173252,0.238925,0.866478,0.176003,0.451491,0.272702
153000,0.187702,0.242511,0.872016,0.162721,0.472090,0.285626
154000,0.169973,0.236869,0.879939,0.142331,0.450413,0.279091
155000,0.192001,0.238079,0.869463,0.166637,0.458731,0.274450
156000,0.133040,0.118247,0.866370,0.188187,0.481656,0.279901
157000,0.096752,0.239196,0.875408,0.145103,0.444066,0.276448
158000,0.170797,0.237020,0.886796,0.147336,0.447011,0.278899
159000,0.075336,0.126524,0.884718,0.101029,0.423299,0.272339
160000,0.040063,0.112897,0.861392,0.183731,0.484268,0.279757
161000,0.061527,0.239429,0.873703,0.210416,0.493083,0.285549
162000,0.068898,0.128179,0.870238,0.202971,0.481900,0.281790
163000,0.174488,0.240565,0.872789,0.101693,0.434685,0.277552
164000,0.099936,0.125856,0.859201,0.257241,0.499598,0.279075
