step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.053320,0.051799,-0.382237,0.089566,0.208799,0.148759
1000,0.047853,0.047853,0.062306,0.094483,0.224390,0.224521
2000,0.047853,0.047853,0.678071,0.032451,0.224570,0.224429
3000,0.046217,0.047853,0.729455,0.046591,0.296344,0.224361
4000,0.045809,0.047853,0.741646,0.048265,0.308370,0.224549
5000,0.043898,0.047853,0.659090,0.089561,0.359818,0.224440
6000,0.043113,0.047852,0.609446,0.128834,0.399060,0.224502
7000,0.043001,0.047853,0.611002,0.107257,0.385402,0.224817
8000,0.042961,0.046404,0.681176,0.099085,0.403008,0.284335
9000,0.043551,0.046552,0.704197,0.096290,0.399551,0.280153
10000,0.042973,0.046676,0.724235,0.087932,0.394845,0.283638
11000,0.042316,0.046863,0.715476,0.100153,0.408110,0.286463
12000,0.043059,0.046657,0.709115,0.098070,0.407817,0.285708
13000,0.042126,0.046671,0.700396,0.104205,0.412720,0.282286
14000,0.041987,0.046763,0.675590,0.130105,0.441733,0.288295
15000,0.041775,0.046463,0.667544,0.128464,0.442794,0.284128
16000,0.041240,0.046537,0.658290,0.129032,0.442893,0.281894
17000,0.041445,0.046586,0.647018,0.147074,0.465522,0.289652
18000,0.041287,0.046721,0.663257,0.130911,0.449095,0.285299
19000,0.041995,0.046692,0.631735,0.150382,0.464127,0.283031
20000,0.041594,0.046561,0.652792,0.143971,0.456466,0.282420
21000,0.041465,0.046548,0.654157,0.159255,0.475396,0.290278
22000,0.039267,0.046958,0.636977,0.158914,0.471178,0.285103
23000,0.039456,0.046537,0.623980,0.200288,0.506893,0.291205
24000,0.040414,0.046693,0.642370,0.167562,0.481190,0.290979
25000,0.038938,0.046532,0.633584,0.183500,0.490680,0.289907
26000,0.037289,0.046416,0.630512,0.203342,0.509503,0.291163
27000,0.037214,0.046236,0.668948,0.181688,0.501005,0.303322
28000,0.041134,0.046353,0.670378,0.181578,0.499220,0.307380
29000,0.036754,0.046415,0.661003,0.187743,0.505763,0.308994
30000,0.038359,0.046943,0.654752,0.221939,0.534498,0.321534
31000,0.039401,0.046532,0.653938,0.221898,0.531686,0.318850
32000,0.038438,0.046031,0.648226,0.228670,0.543236,0.323877
33000,0.035517,0.045437,0.652182,0.239934,0.549990,0.323513
34000,0.035408,0.045965,0.651395,0.207396,0.529804,0.317228
35000,0.033106,0.046021,0.662376,0.223913,0.546346,0.329913
36000,0.036865,0.046068,0.659100,0.202377,0.521567,0.318719
37000,0.036507,0.045421,0.647484,0.249252,0.558272,0.321938
38000,0.034531,0.045875,0.668778,0.237574,0.557144,0.330057
39000,0.035016,0.045529,0.648582,0.255311,0.565072,0.326089
40000,0.034196,0.045170,0.647863,0.255047,0.577269,0.332230
41000,0.035449,0.045959,0.628956,0.230131,0.551990,0.321075
42000,0.034108,0.045739,0.649349,0.229321,0.553301,0.328336
43000,0.034525,0.046720,0.632972,0.256558,0.573654,0.333272
44000,0.038332,0.045105,0.648631,0.242841,0.554889,0.322350
45000,0.035019,0.044708,0.652167,0.247447,0.560767,0.328241
46000,0.037078,0.045881,0.609857,0.285341,0.586937,0.325610
47000,0.034865,0.045044,0.651817,0.247188,0.568448,0.335194
48000,0.032479,0.045656,0.646496,0.239291,0.557152,0.325421
49000,0.032336,0.045880,0.632515,0.261561,0.574042,0.330081
50000,0.038089,0.044820,0.627455,0.265604,0.594032,0.339546
51000,0.032425,0.046559,0.649923,0.266351,0.582263,0.336900
52000,0.031709,0.045496,0.629739,0.254391,0.568027,0.326534
53000,0.031721,0.045497,0.650961,0.272425,0.595591,0.342155
54000,0.029661,0.045470,0.683487,0.235958,0.562438,0.339321
55000,0.032365,0.044959,0.665575,0.258458,0.585509,0.335127
56000,0.031764,0.044821,0.635276,0.332733,0.637128,0.348901
57000,0.030762,0.044597,0.657480,0.266771,0.589333,0.340354
58000,0.030935,0.045441,0.639017,0.305454,0.619832,0.339180
59000,0.029732,0.046612,0.639896,0.304825,0.624224,0.346213
60000,0.034087,0.045619,0.665103,0.276030,0.602993,0.348667
61000,0.037068,0.046100,0.647267,0.288582,0.609373,0.343116
62000,0.034083,0.044458,0.634761,0.308637,0.625577,0.340400
63000,0.032203,0.044664,0.643968,0.293742,0.614398,0.345948
64000,0.033259,0.045438,0.675438,0.251651,0.585001,0.343956
65000,0.033962,0.045319,0.653343,0.315989,0.635091,0.360183
66000,0.030400,0.045071,0.656930,0.291188,0.613973,0.348105
67000,0.029189,0.044773,0.665247,0.288305,0.621654,0.352919
68000,0.033149,0.045487,0.663017,0.289493,0.612773,0.349074
69000,0.030402,0.045222,0.647058,0.278464,0.601446,0.337891
70000,0.028543,0.044964,0.659664,0.276762,0.601814,0.345450
71000,0.030176,0.046128,0.642791,0.287314,0.610273,0.344517
72000,0.028886,0.045211,0.633350,0.313495,0.632645,0.351362
73000,0.028338,0.045807,0.619857,0.320402,0.629993,0.338407
74000,0.038385,0.044853,0.649342,0.305807,0.634390,0.355500
75000,0.031161,0.045367,0.618224,0.338284,0.657748,0.358048
76000,0.030811,0.045256,0.630375,0.294784,0.616914,0.334590
77000,0.028898,0.044522,0.652751,0.276263,0.597630,0.335107
78000,0.027801,0.045184,0.630610,0.325213,0.638645,0.341242
79000,0.027104,0.044639,0.646987,0.321691,0.636471,0.353025
80000,0.030252,0.045084,0.634735,0.329162,0.640389,0.343284
81000,0.032091,0.044916,0.660334,0.302714,0.619485,0.342714
82000,0.028395,0.044430,0.613903,0.368074,0.672559,0.354916
83000,0.030001,0.046089,0.644985,0.346792,0.653518,0.354656
84000,0.027155,0.044689,0.639012,0.346805,0.661336,0.364895
85000,0.031647,0.046310,0.617700,0.368742,0.656764,0.351577
86000,0.025851,0.044794,0.633041,0.339883,0.637787,0.354008
87000,0.024862,0.046680,0.632051,0.337694,0.641603,0.348504
88000,0.031838,0.045476,0.639903,0.328241,0.628980,0.344033
89000,0.025211,0.045078,0.619408,0.359289,0.651016,0.346601
90000,0.033067,0.045956,0.642307,0.334847,0.652503,0.366101
91000,0.028736,0.046077,0.614824,0.374593,0.660738,0.345734
92000,0.028767,0.045324,0.638313,0.340153,0.643965,0.356372
93000,0.023645,0.044907,0.607117,0.349142,0.647877,0.339351
94000,0.029591,0.045990,0.605914,0.363403,0.648209,0.339597
95000,0.030146,0.045142,0.619974,0.344445,0.652418,0.345548
96000,0.016584,0.044869,0.569931,0.401018,0.683974,0.346623
97000,0.032551,0.044652,0.586829,0.400239,0.678067,0.358162
98000,0.024872,0.045673,0.558303,0.415969,0.675598,0.338813
99000,0.025844,0.045322,0.578562,0.410410,0.667970,0.351781
100000,0.026005,0.044841,0.571296,0.403624,0.666152,0.342619
101000,0.029198,0.046203,0.562749,0.415361,0.689631,0.364462
102000,0.029485,0.044531,0.566122,0.389732,0.660714,0.346515
103000,0.032119,0.044501,0.562430,0.431581,0.682431,0.344184
104000,0.026099,0.045878,0.567097,0.408404,0.680508,0.354561
105000,0.025181,0.044493,0.554882,0.415621,0.682547,0.347759
106000,0.026481,0.044860,0.556935,0.411869,0.671155,0.347487
107000,0.023863,0.045346,0.551835,0.388589,0.652658,0.342492
108000,0.026236,0.044939,0.528062,0.459999,0.699038,0.354101
109000,0.013120,0.045856,0.524783,0.474629,0.718345,0.355684
110000,0.029033,0.045335,0.531748,0.437979,0.694947,0.352540
111000,0.023967,0.045145,0.535986,0.436524,0.689138,0.347326
112000,0.029410,0.045765,0.520306,0.443306,0.691896,0.349979
113000,0.027401,0.045274,0.524813,0.442628,0.695845,0.348960
114000,0.033651,0.045748,0.555622,0.408156,0.674961,0.353484
115000,0.029110,0.045469,0.515990,0.473037,0.713364,0.349924
116000,0.024811,0.044475,0.543358,0.403156,0.664097,0.349606
117000,0.013002,0.045216,0.505052,0.459315,0.701759,0.348866
118000,0.009329,0.019328,0.534518,0.418326,0.676561,0.349740
119000,0.026849,0.041109,0.520387,0.418416,0.673632,0.344191
120000,0.025949,0.045698,0.541569,0.413533,0.677747,0.346955
121000,0.028849,0.045539,0.509231,0.452696,0.695489,0.357184
122000,0.025089,0.045020,0.527079,0.460327,0.700163,0.356676
123000,0.026641,0.046876,0.501631,0.460544,0.696197,0.343272
124000,0.024203,0.046037,0.500717,0.447919,0.698524,0.354866
125000,0.027988,0.046408,0.536978,0.432104,0.685824,0.352871
126000,0.026814,0.045148,0.491726,0.475218,0.718527,0.356089
127000,0.022166,0.045670,0.520537,0.427316,0.679394,0.349855
128000,0.022008,0.045588,0.488872,0.473953,0.708549,0.349558
129000,0.032233,0.045143,0.539319,0.411863,0.665515,0.346921
130000,0.025896,0.045686,0.488465,0.454593,0.689641,0.339347
131000,0.026338,0.045871,0.529223,0.418455,0.669658,0.346783
132000,0.025739,0.044819,0.499797,0.449937,0.701888,0.352196
133000,0.023378,0.045105,0.532263,0.399804,0.670566,0.349191
134000,0.023814,0.023468,0.527017,0.417963,0.678268,0.345513
135000,0.022240,0.044094,0.511350,0.471206,0.715328,0.356325
136000,0.027538,0.045547,0.526977,0.439272,0.694288,0.356380
137000,0.001986,0.028685,0.518288,0.475784,0.724573,0.351639
138000,0.019146,0.044482,0.509045,0.478788,0.726695,0.354628
139000,0.025293,0.045987,0.502614,0.444100,0.698032,0.333930
140000,0.024752,0.044706,0.528021,0.455780,0.706909,0.348562
141000,0.011261,0.029676,0.515794,0.459457,0.714055,0.348724
142000,0.002571,0.045033,0.510385,0.484676,0.729308,0.352758
143000,0.036897,0.044909,0.523233,0.466319,0.714825,0.355438
144000,0.024266,0.046830,0.517111,0.485297,0.729523,0.357352
145000,0.030513,0.045153,0.519558,0.483835,0.735072,0.355588
