step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.242977,0.244195,-0.058657,0.079402,0.186570,0.200451
1000,0.214590,0.239092,0.245958,0.225272,0.423317,0.233765
2000,0.215435,0.239073,0.473042,0.153923,0.385346,0.240254
3000,0.217986,0.239298,0.587771,0.149405,0.408033,0.249092
4000,0.222872,0.238939,0.623607,0.193381,0.437430,0.241544
5000,0.210272,0.239001,0.656876,0.163815,0.435548,0.242223
6000,0.204458,0.238865,0.674173,0.173548,0.448471,0.250911
7000,0.211602,0.238333,0.695069,0.175112,0.435879,0.246854
8000,0.220033,0.240170,0.682826,0.195387,0.474083,0.251255
9000,0.227077,0.239648,0.715595,0.146810,0.423951,0.246943
10000,0.217083,0.238997,0.700412,0.211789,0.468707,0.248115
11000,0.222335,0.239637,0.722746,0.154619,0.430934,0.247785
12000,0.204919,0.239122,0.734651,0.118885,0.404522,0.246272
13000,0.216802,0.240255,0.711796,0.182577,0.442384,0.248879
14000,0.204462,0.238723,0.718944,0.168031,0.433932,0.244284
15000,0.189783,0.239198,0.718029,0.155663,0.420237,0.244319
16000,0.225996,0.239523,0.715111,0.220530,0.453032,0.248820
17000,0.195395,0.239139,0.703050,0.189522,0.446078,0.244984
18000,0.216175,0.238142,0.713279,0.224272,0.465595,0.250680
19000,0.179853,0.238868,0.711770,0.186775,0.445508,0.246672
20000,0.192947,0.237353,0.701338,0.202377,0.451067,0.250570
21000,0.215200,0.238209,0.709090,0.215593,0.463572,0.247407
22000,0.199607,0.239876,0.695590,0.209826,0.469340,0.249646
23000,0.207685,0.238624,0.712778,0.221672,0.464858,0.251311
24000,0.188403,0.239570,0.713711,0.242571,0.471132,0.249931
25000,0.199829,0.238802,0.711966,0.264817,0.471974,0.251732
26000,0.175148,0.237993,0.710018,0.233194,0.456907,0.251191
27000,0.189504,0.238814,0.701350,0.285523,0.484370,0.248351
28000,0.185960,0.239164,0.709539,0.236079,0.462285,0.245393
29000,0.217871,0.239823,0.700156,0.307000,0.498000,0.251266
30000,0.183078,0.238772,0.729904,0.151040,0.419893,0.247915
31000,0.196308,0.239107,0.706687,0.214454,0.466300,0.252560
32000,0.194689,0.240073,0.719807,0.177849,0.448942,0.249276
33000,0.183512,0.238615,0.721412,0.256262,0.458933,0.246276
34000,0.178350,0.238593,0.709171,0.217812,0.453633,0.247963
35000,0.176993,0.239287,0.695621,0.302152,0.498494,0.250009
36000,0.210188,0.239828,0.691014,0.336420,0.527934,0.251510
37000,0.165515,0.237794,0.703828,0.289828,0.484179,0.248177
38000,0.169209,0.238895,0.701393,0.242902,0.473189,0.250915
39000,0.212300,0.238936,0.710754,0.249174,0.477641,0.251356
40000,0.169222,0.238277,0.743039,0.220916,0.444274,0.248965
41000,0.180945,0.238214,0.697103,0.341435,0.511270,0.251341
