step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.052522,0.050858,-0.154628,0.097135,0.203244,0.206648
1000,0.047853,0.047853,0.999976,0.000003,0.224540,0.224660
2000,0.047852,0.047853,0.999899,0.000011,0.224432,0.224222
3000,0.046038,0.047293,0.965326,0.007206,0.299007,0.274214
4000,0.045631,0.046702,0.995866,0.001534,0.304806,0.287537
5000,0.043811,0.047175,0.975427,0.008215,0.337908,0.301014
6000,0.043485,0.046765,0.936859,0.020307,0.365247,0.303581
7000,0.043018,0.046774,0.931400,0.027834,0.386347,0.306446
8000,0.042734,0.045934,0.934384,0.026067,0.384331,0.309311
9000,0.042785,0.046212,0.935548,0.023591,0.379307,0.305673
10000,0.043335,0.046992,0.934264,0.028332,0.395979,0.319469
11000,0.042736,0.046244,0.935105,0.029497,0.402053,0.318709
12000,0.043631,0.047075,0.934587,0.027512,0.389328,0.315987
13000,0.041973,0.046290,0.935430,0.027578,0.387150,0.314128
14000,0.042812,0.045972,0.927282,0.032505,0.397917,0.320401
15000,0.042804,0.045986,0.918997,0.039318,0.412905,0.320743
16000,0.042677,0.045782,0.935938,0.032165,0.395458,0.317547
17000,0.042287,0.045413,0.909306,0.041293,0.410557,0.316888
18000,0.040849,0.046421,0.898709,0.052262,0.426250,0.318976
19000,0.040957,0.045830,0.897145,0.054289,0.432978,0.321038
20000,0.041321,0.046167,0.893305,0.052644,0.427876,0.320888
21000,0.040338,0.046129,0.893707,0.057106,0.428366,0.320841
22000,0.042112,0.046792,0.897269,0.055689,0.431051,0.322952
23000,0.039741,0.046658,0.899329,0.059170,0.448696,0.339227
24000,0.040045,0.045973,0.903032,0.058941,0.445585,0.330043
25000,0.040495,0.046252,0.902417,0.063549,0.452216,0.337659
26000,0.040162,0.045831,0.896757,0.077546,0.470337,0.340749
27000,0.038359,0.046540,0.898251,0.070183,0.461618,0.339018
28000,0.039228,0.045787,0.901281,0.067151,0.464922,0.338632
29000,0.038891,0.046834,0.896438,0.072105,0.474992,0.344299
30000,0.037817,0.047232,0.884105,0.097854,0.498902,0.347434
31000,0.039322,0.046979,0.876342,0.103475,0.520389,0.366890
32000,0.039349,0.046528,0.878512,0.091531,0.490175,0.346969
33000,0.036954,0.046373,0.882044,0.111726,0.526881,0.363395
34000,0.037048,0.045412,0.894692,0.097721,0.494420,0.347755
35000,0.035376,0.045632,0.877997,0.106656,0.505398,0.347644
36000,0.039298,0.046518,0.877516,0.122786,0.527849,0.356407
37000,0.035058,0.045994,0.887074,0.114966,0.507691,0.349078
38000,0.038867,0.046192,0.885579,0.106365,0.505866,0.355839
39000,0.034576,0.045330,0.887357,0.098777,0.500224,0.353418
40000,0.033415,0.044750,0.889789,0.116155,0.519774,0.364062
41000,0.034784,0.044750,0.890424,0.116682,0.525191,0.365006
42000,0.034921,0.046484,0.888400,0.112309,0.515136,0.354790
43000,0.034653,0.044496,0.902972,0.099229,0.501673,0.359100
44000,0.037148,0.044803,0.894702,0.103435,0.507953,0.355292
