step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.051474,0.051172,-0.229011,0.102487,0.216254,0.191552
1000,0.047853,0.047853,0.999989,0.000001,0.224429,0.224313
2000,0.047853,0.047853,0.999991,0.000001,0.224670,0.224528
3000,0.047853,0.047853,0.999983,0.000002,0.224219,0.224718
4000,0.047853,0.047853,0.999984,0.000002,0.224226,0.224443
5000,0.047853,0.047853,0.999970,0.000003,0.224350,0.224338
6000,0.046351,0.047490,0.980815,0.003356,0.290947,0.271397
7000,0.044374,0.047062,0.977111,0.007911,0.337324,0.289666
8000,0.044410,0.047999,0.988790,0.003961,0.339134,0.312745
9000,0.044102,0.046449,0.987062,0.004059,0.339428,0.308862
10000,0.044190,0.046385,0.987006,0.004805,0.344508,0.308156
11000,0.044423,0.047587,0.986564,0.004645,0.350992,0.318882
12000,0.043779,0.047886,0.971538,0.011440,0.372371,0.319146
13000,0.042603,0.045872,0.979874,0.008862,0.364632,0.319550
14000,0.043274,0.045583,0.975775,0.010875,0.374512,0.324984
15000,0.043119,0.046796,0.979351,0.008538,0.354439,0.308600
16000,0.043117,0.047104,0.976991,0.009598,0.369884,0.324880
17000,0.043675,0.047655,0.979508,0.008487,0.372276,0.326858
18000,0.043020,0.047868,0.978236,0.008608,0.368214,0.323219
19000,0.043237,0.047584,0.980612,0.009000,0.386805,0.341387
20000,0.042589,0.046498,0.969122,0.012052,0.380864,0.326830
21000,0.042490,0.045909,0.962329,0.015827,0.397690,0.332650
22000,0.042046,0.046555,0.962640,0.015382,0.390952,0.328655
23000,0.041943,0.046649,0.965167,0.014734,0.392757,0.330070
24000,0.041879,0.045593,0.962931,0.014582,0.402328,0.343259
25000,0.041965,0.047314,0.961099,0.015564,0.389453,0.326425
26000,0.042235,0.046713,0.962384,0.017289,0.413565,0.348648
27000,0.041828,0.046229,0.961068,0.018509,0.415441,0.343386
28000,0.041359,0.046794,0.958477,0.019954,0.414107,0.340716
29000,0.042004,0.046305,0.959908,0.017384,0.403408,0.338189
30000,0.041270,0.046662,0.965510,0.017022,0.421437,0.353708
31000,0.041655,0.047157,0.965601,0.018177,0.420180,0.350123
32000,0.040103,0.046665,0.961229,0.018288,0.415248,0.350418
33000,0.040243,0.045667,0.963597,0.021947,0.435616,0.356549
34000,0.040463,0.045713,0.961628,0.020142,0.421934,0.350414
35000,0.040307,0.046773,0.967480,0.015990,0.425213,0.365178
36000,0.040714,0.046771,0.962507,0.020174,0.436549,0.363938
37000,0.039953,0.046114,0.968973,0.018560,0.426702,0.355014
38000,0.039860,0.045267,0.962629,0.019932,0.436052,0.364839
39000,0.039330,0.046839,0.964185,0.020358,0.434460,0.359612
40000,0.038301,0.045382,0.958500,0.026230,0.464070,0.378970
41000,0.039057,0.046417,0.955264,0.030781,0.470273,0.379279
42000,0.039350,0.045939,0.947420,0.029812,0.452736,0.367620
43000,0.038791,0.047274,0.944579,0.036359,0.469542,0.373289
44000,0.038303,0.045221,0.945718,0.033964,0.457039,0.365074
45000,0.037503,0.045833,0.944168,0.034427,0.459122,0.373587
46000,0.036961,0.045881,0.940249,0.043225,0.479589,0.375467
47000,0.036944,0.045453,0.938239,0.041621,0.473632,0.372970
48000,0.037870,0.045157,0.929834,0.048585,0.469622,0.358837
49000,0.036936,0.046614,0.931591,0.043524,0.471100,0.366252
50000,0.037977,0.045445,0.931447,0.049235,0.483616,0.373715
51000,0.036011,0.046259,0.938912,0.049824,0.495110,0.380681
52000,0.037567,0.048690,0.938899,0.050655,0.497257,0.382910
53000,0.035892,0.046909,0.939568,0.047438,0.485860,0.378459
54000,0.036417,0.045964,0.946645,0.042060,0.483509,0.379237
55000,0.036015,0.045018,0.930909,0.048279,0.495634,0.385495
56000,0.037623,0.047081,0.938775,0.045805,0.486251,0.378361
57000,0.036348,0.047108,0.934648,0.049964,0.493619,0.383441
58000,0.037214,0.044965,0.944488,0.037325,0.459541,0.367621
59000,0.037004,0.045358,0.941934,0.041983,0.470145,0.374506
60000,0.037397,0.046470,0.942322,0.042617,0.483344,0.380853
61000,0.036554,0.045916,0.939670,0.043516,0.479114,0.374671
62000,0.036321,0.045862,0.937340,0.046446,0.487052,0.381949
63000,0.037927,0.046339,0.938202,0.043138,0.474348,0.374188
64000,0.036126,0.045934,0.927006,0.054606,0.492773,0.374268
65000,0.036164,0.046561,0.938956,0.048025,0.485222,0.379806
66000,0.034248,0.046476,0.932292,0.047430,0.484485,0.378106
67000,0.010959,0.044918,0.939925,0.042715,0.478879,0.379600
68000,0.036787,0.046918,0.940066,0.046454,0.494221,0.392203
69000,0.037652,0.045301,0.940010,0.042233,0.474438,0.372812
70000,0.036593,0.045595,0.943351,0.044372,0.482440,0.382906
71000,0.036202,0.045710,0.943142,0.040265,0.465630,0.369756
72000,0.036601,0.045623,0.947448,0.040320,0.488520,0.389020
73000,0.019642,0.047562,0.942100,0.041609,0.475698,0.376482
74000,0.037033,0.045873,0.942537,0.039385,0.469996,0.374578
75000,0.035908,0.045431,0.936794,0.050190,0.493193,0.383203
76000,0.036909,0.046409,0.939943,0.045125,0.489139,0.382749
77000,0.033921,0.044931,0.944156,0.041916,0.472480,0.368590
78000,0.036483,0.047061,0.942863,0.043271,0.487654,0.383077
79000,0.036844,0.044635,0.940999,0.045706,0.494664,0.388699
80000,0.036684,0.046865,0.932064,0.046731,0.478678,0.375507
81000,0.036112,0.046322,0.937146,0.046671,0.491680,0.383078
82000,0.035573,0.044978,0.948906,0.038865,0.477045,0.378553
83000,0.037094,0.045719,0.926608,0.055914,0.494024,0.373728
84000,0.037254,0.046176,0.943997,0.040726,0.479775,0.380702
85000,0.036910,0.046173,0.934518,0.052463,0.510043,0.387878
86000,0.036585,0.045178,0.933031,0.048541,0.487220,0.381092
87000,0.036087,0.046972,0.936280,0.047103,0.491818,0.386856
88000,0.036623,0.046471,0.934984,0.044985,0.474159,0.373674
89000,0.031148,0.031431,0.932460,0.049187,0.481626,0.373978
90000,0.035633,0.045127,0.936362,0.043716,0.474762,0.382121
91000,0.024474,0.045524,0.942504,0.041345,0.471656,0.373961
92000,0.037852,0.042630,0.942679,0.041609,0.484080,0.383914
93000,0.035489,0.042164,0.936790,0.045600,0.484783,0.377853
94000,0.035334,0.045677,0.941207,0.040616,0.463466,0.367681
95000,0.018422,0.045765,0.928325,0.049596,0.485204,0.378586
96000,0.028773,0.031491,0.936261,0.047503,0.490924,0.382140
97000,0.035894,0.027355,0.935381,0.044726,0.482704,0.381382
98000,0.036863,0.045036,0.942048,0.042568,0.475560,0.376555
99000,0.036558,0.046875,0.930341,0.053622,0.505127,0.390816
100000,0.036180,0.045690,0.936905,0.046374,0.482068,0.374044
0.9381498098373413
