step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.244418,0.242420,-0.101360,0.077853,0.168281,0.206031
1000,0.206821,0.239148,0.309391,0.194928,0.400411,0.240228
2000,0.208806,0.238400,0.451058,0.179521,0.411053,0.243408
3000,0.214568,0.238635,0.538696,0.185167,0.434972,0.241699
4000,0.206161,0.239102,0.623927,0.161739,0.418692,0.240883
5000,0.208926,0.239126,0.656023,0.160764,0.424934,0.242582
6000,0.220856,0.238778,0.678284,0.188794,0.445014,0.247867
7000,0.203441,0.238871,0.708869,0.153601,0.413144,0.241319
8000,0.230472,0.238302,0.684712,0.220155,0.464526,0.245985
9000,0.211587,0.238341,0.726605,0.143112,0.403293,0.241390
10000,0.198687,0.238404,0.693960,0.193117,0.455112,0.249434
11000,0.205007,0.239140,0.721664,0.175455,0.434093,0.249698
12000,0.234476,0.238501,0.718020,0.183699,0.442248,0.246679
13000,0.202883,0.239355,0.693954,0.176054,0.452607,0.253662
14000,0.195720,0.239108,0.707714,0.165043,0.430230,0.244597
15000,0.185512,0.238489,0.715310,0.137323,0.416086,0.242452
16000,0.195513,0.238907,0.701782,0.251015,0.469375,0.247555
17000,0.201716,0.239090,0.699041,0.192433,0.445672,0.244685
18000,0.195097,0.238651,0.692673,0.201492,0.466899,0.253382
19000,0.171297,0.239119,0.706766,0.183552,0.436347,0.244086
20000,0.184136,0.238967,0.716853,0.223607,0.457889,0.251282
21000,0.196420,0.239306,0.698510,0.207791,0.462986,0.247696
22000,0.200750,0.239442,0.689768,0.230072,0.477040,0.247732
23000,0.192605,0.238842,0.722729,0.258302,0.464948,0.246559
24000,0.225002,0.238461,0.709585,0.209408,0.456898,0.247193
25000,0.179594,0.238175,0.722499,0.175715,0.434356,0.244716
26000,0.200717,0.239054,0.731220,0.178887,0.429634,0.249318
27000,0.190710,0.238162,0.702625,0.272521,0.488531,0.252016
28000,0.177427,0.238147,0.713529,0.210326,0.455529,0.247656
29000,0.125757,0.240038,0.700763,0.262676,0.491871,0.259338
30000,0.196435,0.237325,0.694355,0.255745,0.475434,0.251904
31000,0.151306,0.239151,0.705529,0.238339,0.471470,0.250867
32000,0.187702,0.239003,0.691874,0.253893,0.472282,0.244958
33000,0.209207,0.238857,0.705234,0.281056,0.473109,0.248440
34000,0.182578,0.238426,0.690034,0.339808,0.515165,0.251824
35000,0.190577,0.239482,0.698809,0.193343,0.455438,0.250195
36000,0.166039,0.237244,0.707960,0.253776,0.469799,0.249389
37000,0.097052,0.238942,0.695613,0.377484,0.517415,0.253139
38000,0.175808,0.238585,0.696913,0.305827,0.497199,0.250400
39000,0.199620,0.238856,0.708670,0.213855,0.465447,0.254216
40000,0.211061,0.237033,0.698610,0.231055,0.468737,0.252130
41000,0.161098,0.238719,0.685376,0.299432,0.505521,0.250593
42000,0.168642,0.238756,0.701381,0.275186,0.470442,0.246785
43000,0.175616,0.239471,0.661122,0.286414,0.493088,0.251135
44000,0.181830,0.239061,0.668432,0.319222,0.485205,0.253710
45000,0.170650,0.237931,0.681160,0.274862,0.461114,0.248906
46000,0.193824,0.239631,0.684811,0.210089,0.442161,0.247647
47000,0.189137,0.238314,0.688460,0.210739,0.433007,0.245524
48000,0.167859,0.239080,0.662128,0.258875,0.466792,0.248963
49000,0.188158,0.239970,0.667375,0.221087,0.462326,0.252653
50000,0.202052,0.239320,0.605713,0.237382,0.469155,0.250690
51000,0.166266,0.239062,0.627681,0.361213,0.509521,0.254776
52000,0.173187,0.238769,0.642429,0.397249,0.526481,0.251069
53000,0.210104,0.238963,0.655385,0.286930,0.475513,0.255793
54000,0.161217,0.238348,0.654940,0.248953,0.457875,0.247237
55000,0.217946,0.238512,0.634484,0.414639,0.529208,0.256283
56000,0.103410,0.239168,0.646626,0.314576,0.506135,0.253859
57000,0.178645,0.239119,0.652731,0.294007,0.492403,0.253245
58000,0.192580,0.239624,0.656319,0.320727,0.503902,0.256341
59000,0.169746,0.238868,0.650736,0.406577,0.545012,0.258247
60000,0.177097,0.238128,0.661126,0.224643,0.453157,0.250083
61000,0.192885,0.238897,0.679362,0.245303,0.461303,0.248890
62000,0.138211,0.238878,0.667982,0.236988,0.471957,0.252945
63000,0.201484,0.239035,0.667312,0.399262,0.529435,0.254622
64000,0.143629,0.239302,0.655818,0.287398,0.495652,0.255292
65000,0.084961,0.237824,0.677000,0.320592,0.487284,0.254095
66000,0.049441,0.236751,0.678023,0.245790,0.472875,0.254646
67000,0.180420,0.239355,0.697027,0.202162,0.444734,0.253010
68000,0.143038,0.239984,0.669746,0.231568,0.466860,0.249242
69000,0.199549,0.237895,0.668493,0.298016,0.487836,0.253461
70000,0.177670,0.207870,0.682048,0.218023,0.439318,0.246885
71000,0.149238,0.238969,0.652646,0.297154,0.485477,0.254605
72000,0.217543,0.239928,0.641398,0.315815,0.490744,0.258105
73000,0.178182,0.239067,0.652596,0.285487,0.485032,0.256667
74000,0.158431,0.237991,0.647806,0.292219,0.498950,0.253002
75000,0.201781,0.239600,0.666941,0.273686,0.470054,0.253077
76000,0.193561,0.238750,0.651921,0.258842,0.471130,0.251336
77000,0.127945,0.239026,0.636529,0.332762,0.511046,0.252509
78000,0.174420,0.238425,0.671929,0.277954,0.471791,0.250956
79000,0.145495,0.111005,0.656890,0.296884,0.497414,0.249719
80000,0.211880,0.238676,0.674284,0.296297,0.488608,0.254017
81000,0.147074,0.236425,0.679978,0.348415,0.508747,0.254060
82000,0.165624,0.237800,0.685276,0.308876,0.486820,0.254424
83000,0.165825,0.238890,0.688336,0.316752,0.491652,0.256334
84000,0.176222,0.237661,0.676335,0.312403,0.490060,0.254507
85000,0.088781,0.237133,0.667265,0.325329,0.482698,0.253009
86000,0.182234,0.240062,0.665059,0.307723,0.500585,0.258555
87000,0.064650,0.237623,0.683894,0.312123,0.484939,0.257343
88000,0.155584,0.238415,0.676786,0.342108,0.507165,0.255030
89000,0.198897,0.239310,0.678904,0.227091,0.469488,0.256142
90000,0.057702,0.240507,0.669499,0.375904,0.530239,0.264297
91000,0.180683,0.238568,0.677854,0.230802,0.464283,0.254314
92000,0.187963,0.237541,0.691065,0.283155,0.477314,0.253245
93000,0.092998,0.239101,0.654292,0.353846,0.514970,0.259982
94000,0.183050,0.240423,0.687496,0.294489,0.473581,0.253703
95000,0.166238,0.238366,0.680346,0.352380,0.509622,0.256971
96000,0.176828,0.238537,0.705304,0.290239,0.477991,0.254984
97000,0.196434,0.238560,0.685938,0.365275,0.510439,0.258220
98000,0.188363,0.237900,0.695666,0.243028,0.470143,0.255716
99000,0.157937,0.239785,0.692472,0.278717,0.483233,0.255797
100000,0.187579,0.238387,0.701664,0.251146,0.471302,0.251488
0.6761529445648193
