step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.245528,0.245516,-0.069675,0.087131,0.200749,0.202301
1000,0.224035,0.240634,0.881673,0.059000,0.390533,0.256434
2000,0.211882,0.240305,0.835298,0.079647,0.425706,0.259826
3000,0.208778,0.239111,0.864318,0.089394,0.447500,0.269231
4000,0.214186,0.240235,0.849923,0.084351,0.433366,0.262741
5000,0.207614,0.239270,0.877844,0.083929,0.445842,0.273316
6000,0.211193,0.240903,0.862982,0.097774,0.463112,0.270338
7000,0.204395,0.240006,0.855445,0.108109,0.479932,0.273618
8000,0.213258,0.241913,0.861931,0.089216,0.444396,0.267935
9000,0.201247,0.239363,0.871055,0.090799,0.450584,0.271439
10000,0.217806,0.240063,0.852774,0.103940,0.471401,0.271680
11000,0.207411,0.240241,0.865478,0.107752,0.468751,0.272586
12000,0.212960,0.238830,0.859901,0.102400,0.464174,0.272058
13000,0.206585,0.239477,0.862468,0.103399,0.460568,0.268903
14000,0.203064,0.238355,0.856167,0.101073,0.461818,0.269823
15000,0.197605,0.238263,0.864563,0.106333,0.469398,0.275060
16000,0.197619,0.239888,0.860893,0.113857,0.481640,0.278918
17000,0.193563,0.241135,0.849680,0.129311,0.471952,0.266980
18000,0.189486,0.239978,0.848190,0.151122,0.500742,0.272279
19000,0.202170,0.240924,0.849429,0.162869,0.499331,0.276633
20000,0.216672,0.239347,0.854639,0.143765,0.492954,0.276864
21000,0.192845,0.239131,0.838180,0.167999,0.507278,0.277222
22000,0.175828,0.242438,0.848560,0.147601,0.499426,0.276287
23000,0.227468,0.239963,0.833891,0.239367,0.542928,0.281881
24000,0.178790,0.239320,0.828689,0.212512,0.524718,0.275188
25000,0.172501,0.239599,0.833242,0.199949,0.523847,0.279421
26000,0.175619,0.241353,0.823730,0.260655,0.555009,0.281896
27000,0.167760,0.236129,0.819587,0.272352,0.569962,0.286672
28000,0.180798,0.242730,0.831911,0.258926,0.551676,0.288415
29000,0.154303,0.243283,0.818829,0.296281,0.592555,0.287317
30000,0.198404,0.239900,0.825036,0.262228,0.552070,0.281057
31000,0.184192,0.238774,0.811852,0.307630,0.583550,0.280543
32000,0.141475,0.234842,0.826404,0.263945,0.525747,0.273322
33000,0.151784,0.237996,0.829286,0.204763,0.528583,0.288287
34000,0.129751,0.239559,0.814826,0.273369,0.534195,0.274152
35000,0.156220,0.241339,0.816700,0.338069,0.600825,0.287851
36000,0.165169,0.241512,0.835211,0.298721,0.573427,0.290571
37000,0.157816,0.240628,0.816162,0.372394,0.615560,0.292350
38000,0.171852,0.240239,0.806346,0.304155,0.586775,0.285753
39000,0.188650,0.240534,0.808574,0.262519,0.565245,0.286485
40000,0.142793,0.241042,0.808974,0.326814,0.589413,0.292048
41000,0.145707,0.238698,0.806029,0.290853,0.578520,0.282797
42000,0.194138,0.244743,0.821404,0.315929,0.591033,0.294194
43000,0.167437,0.242082,0.803767,0.299286,0.560026,0.277118
44000,0.140518,0.240851,0.790074,0.266322,0.564768,0.284021
45000,0.096884,0.241513,0.799597,0.334351,0.582746,0.279013
46000,0.086401,0.243751,0.802936,0.316595,0.577638,0.280707
47000,0.325098,0.239512,0.790980,0.534222,0.618131,0.286054
48000,0.130469,0.234010,0.798783,0.318090,0.589214,0.290349
49000,0.135401,0.242756,0.801045,0.321937,0.576365,0.283543
50000,0.123540,0.240266,0.805831,0.375542,0.601959,0.285953
51000,0.154062,0.240087,0.806091,0.378552,0.616206,0.289581
52000,0.119910,0.240401,0.803716,0.318896,0.589224,0.288893
53000,-0.001916,0.240483,0.801828,0.311062,0.576534,0.292719
54000,0.168959,0.243482,0.800962,0.373565,0.615367,0.290372
55000,0.110082,0.238621,0.805779,0.305080,0.565904,0.286894
56000,0.119481,0.242490,0.808355,0.373343,0.618636,0.298998
57000,0.246415,0.239270,0.808181,0.286831,0.555562,0.284731
58000,0.076262,0.235241,0.812808,0.317913,0.588397,0.286184
59000,0.113054,0.241455,0.808542,0.368700,0.606886,0.289668
60000,0.027059,0.237641,0.813781,0.278251,0.554173,0.285630
61000,0.029787,0.238724,0.815797,0.322929,0.578948,0.291340
62000,0.080891,0.162998,0.803124,0.398152,0.622079,0.296535
63000,0.108873,0.234621,0.827011,0.248476,0.529964,0.282748
64000,0.168602,0.242718,0.812607,0.342111,0.596817,0.292704
65000,0.046562,0.241703,0.809923,0.332466,0.607397,0.295965
66000,0.147782,0.239715,0.807568,0.310478,0.575203,0.286413
67000,0.056759,0.240544,0.804546,0.347326,0.594910,0.287674
