step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.245954,0.244332,-0.082252,0.074514,0.159822,0.208508
1000,0.218990,0.240427,0.850199,0.066768,0.395128,0.253711
2000,0.215427,0.239998,0.845722,0.086071,0.426539,0.255264
3000,0.204050,0.238406,0.864905,0.086300,0.445577,0.269325
4000,0.209525,0.239691,0.858774,0.093369,0.436829,0.261349
5000,0.210980,0.238712,0.857550,0.089593,0.437887,0.265095
6000,0.206871,0.239769,0.850134,0.096619,0.445340,0.260196
7000,0.213544,0.239938,0.868506,0.095801,0.439046,0.264629
8000,0.204334,0.241140,0.854123,0.109786,0.472326,0.270547
9000,0.211523,0.241029,0.870128,0.090854,0.448137,0.271454
10000,0.201862,0.239331,0.862588,0.092625,0.439763,0.264371
11000,0.212151,0.239683,0.853870,0.107429,0.458348,0.272230
12000,0.202150,0.240120,0.846645,0.136805,0.489945,0.267120
13000,0.216297,0.241710,0.861005,0.101593,0.454439,0.269129
14000,0.206576,0.240770,0.855476,0.118700,0.465005,0.266803
15000,0.204694,0.240711,0.846091,0.128503,0.485697,0.269568
16000,0.209984,0.239302,0.845789,0.126218,0.471070,0.262675
17000,0.191864,0.238481,0.849765,0.118548,0.460947,0.263258
18000,0.189241,0.238099,0.855300,0.120123,0.470956,0.273552
19000,0.193433,0.239282,0.848721,0.123290,0.475240,0.270160
20000,0.189572,0.241136,0.844832,0.158868,0.497922,0.277749
21000,0.181796,0.240438,0.850967,0.160829,0.481817,0.274536
22000,0.168380,0.238856,0.835448,0.206111,0.506884,0.267404
23000,0.184950,0.238746,0.835734,0.226711,0.524287,0.272879
24000,0.179480,0.241289,0.846129,0.195552,0.493075,0.271153
25000,0.173550,0.240457,0.834469,0.239414,0.543411,0.277936
26000,0.176257,0.240848,0.837800,0.297239,0.571835,0.281959
27000,0.160497,0.242884,0.831779,0.250383,0.529845,0.278880
28000,0.149095,0.241084,0.828666,0.282569,0.555347,0.282728
29000,0.168411,0.239180,0.825072,0.319458,0.559257,0.276652
30000,0.153442,0.240113,0.831130,0.274249,0.564475,0.289936
31000,0.143794,0.239517,0.820386,0.297126,0.562643,0.280348
32000,0.174866,0.243327,0.837548,0.273044,0.555457,0.289355
