step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.050949,0.051220,-0.142106,0.098550,0.212347,0.202753
1000,0.047853,0.047853,0.832011,0.016911,0.224491,0.224204
2000,0.047853,0.047853,0.999005,0.000100,0.224240,0.224647
3000,0.046661,0.047853,0.803832,0.034659,0.287653,0.224493
4000,0.045925,0.047853,0.776586,0.040524,0.296940,0.224449
5000,0.045892,0.047853,0.756253,0.045024,0.304860,0.224618
6000,0.042979,0.047853,0.623863,0.106501,0.380591,0.224336
7000,0.043230,0.046749,0.744078,0.091721,0.396059,0.273930
8000,0.042920,0.046805,0.761744,0.072470,0.383644,0.271627
9000,0.042950,0.046581,0.769555,0.081575,0.395343,0.280293
10000,0.042977,0.046514,0.779250,0.073707,0.391435,0.277741
11000,0.043230,0.047005,0.752270,0.081116,0.396387,0.279244
12000,0.041361,0.046506,0.708326,0.112242,0.435325,0.281406
13000,0.041652,0.046351,0.709139,0.121638,0.447996,0.283757
14000,0.042779,0.047204,0.690168,0.118270,0.445311,0.280574
15000,0.041319,0.046474,0.700925,0.114923,0.441353,0.278942
16000,0.041654,0.046689,0.717480,0.105498,0.431917,0.283478
17000,0.041130,0.046538,0.753583,0.100128,0.452651,0.303587
18000,0.042190,0.045849,0.750939,0.109719,0.463462,0.309438
19000,0.042009,0.045952,0.740300,0.120737,0.480389,0.316970
20000,0.040552,0.046537,0.750204,0.108333,0.465008,0.308058
21000,0.040844,0.046058,0.747108,0.113636,0.469783,0.308920
22000,0.040560,0.045681,0.725573,0.135993,0.495050,0.318755
23000,0.042875,0.047024,0.724005,0.124644,0.469236,0.302390
24000,0.040715,0.046670,0.737476,0.120308,0.470034,0.310001
25000,0.039860,0.046243,0.732167,0.135447,0.485987,0.305932
26000,0.041288,0.046502,0.723596,0.142695,0.496701,0.314480
27000,0.040486,0.045507,0.732458,0.148907,0.506750,0.321744
28000,0.040861,0.045540,0.733871,0.141800,0.500816,0.323846
29000,0.037701,0.045353,0.701537,0.168992,0.521685,0.317047
30000,0.037389,0.045454,0.720544,0.154455,0.506429,0.320066
31000,0.040173,0.045056,0.710048,0.157684,0.509469,0.320384
32000,0.039488,0.046158,0.680179,0.190843,0.543163,0.321536
33000,0.039250,0.045826,0.686664,0.177953,0.534028,0.323114
34000,0.036589,0.045124,0.683076,0.187595,0.538802,0.317881
35000,0.037204,0.046570,0.687042,0.180747,0.534929,0.322422
