step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.251571,0.244791,0.117154,0.059291,0.156605,0.205277
1000,0.216687,0.239483,0.840494,0.079163,0.389666,0.247431
2000,0.221823,0.239678,0.813920,0.109513,0.439343,0.248104
3000,0.210584,0.239616,0.807021,0.112008,0.447207,0.254448
4000,0.198079,0.239134,0.824899,0.108666,0.448910,0.255331
5000,0.225399,0.241759,0.830557,0.113099,0.461925,0.265334
6000,0.210123,0.239888,0.807358,0.126999,0.463936,0.253430
7000,0.209731,0.239291,0.811249,0.123463,0.451027,0.251064
8000,0.222021,0.239469,0.798642,0.140250,0.474322,0.253768
9000,0.199210,0.238274,0.812445,0.123797,0.461552,0.254791
10000,0.207333,0.240471,0.815388,0.131118,0.477683,0.265924
11000,0.207516,0.239654,0.801288,0.135441,0.463449,0.253270
12000,0.206126,0.239373,0.798675,0.148669,0.475745,0.253317
13000,0.219339,0.240960,0.805068,0.162501,0.491104,0.261216
14000,0.206330,0.240083,0.801901,0.158061,0.489631,0.255248
15000,0.200370,0.239899,0.799861,0.155993,0.479726,0.252841
16000,0.190494,0.239474,0.791105,0.176205,0.508752,0.260915
17000,0.193501,0.240997,0.793795,0.213816,0.537397,0.266473
18000,0.190243,0.241444,0.775168,0.270810,0.561468,0.262616
19000,0.184522,0.240115,0.775971,0.263823,0.540902,0.258110
20000,0.217464,0.239411,0.791434,0.274366,0.538320,0.263255
21000,0.190569,0.240220,0.773493,0.222908,0.530333,0.260995
22000,0.173039,0.239307,0.776356,0.333583,0.570436,0.264836
23000,0.157691,0.239553,0.771575,0.288081,0.546024,0.258834
24000,0.183038,0.239475,0.777435,0.319056,0.571085,0.264193
25000,0.150361,0.240210,0.768039,0.323398,0.565719,0.260416
26000,0.136342,0.238334,0.777250,0.286481,0.548939,0.265049
27000,0.137459,0.237405,0.779144,0.287378,0.527986,0.261093
28000,0.142186,0.238348,0.774298,0.328788,0.568728,0.266723
29000,0.150253,0.238852,0.771308,0.256171,0.542525,0.264766
30000,0.161273,0.238303,0.783622,0.254332,0.523875,0.260900
31000,0.170006,0.243064,0.765222,0.430381,0.629970,0.274239
32000,0.118320,0.240145,0.781756,0.365290,0.601201,0.276972
33000,0.071399,0.241832,0.751444,0.400323,0.616032,0.269360
34000,0.003309,0.240571,0.774092,0.329745,0.566076,0.271053
35000,0.119274,0.239378,0.762429,0.411493,0.614700,0.273144
36000,0.108611,0.241477,0.763021,0.382961,0.603876,0.274818
37000,0.150725,0.241696,0.758183,0.382096,0.604270,0.274826
38000,0.148368,0.239307,0.770561,0.411949,0.612153,0.272121
39000,0.125935,0.241314,0.761816,0.400214,0.604713,0.271383
40000,0.148413,0.240833,0.748677,0.361571,0.593070,0.269105
41000,0.111861,0.238237,0.759169,0.317827,0.566259,0.267365
42000,0.126300,0.240593,0.767396,0.323030,0.578126,0.271953
43000,0.181035,0.240967,0.757192,0.475309,0.651765,0.278516
44000,0.109343,0.238077,0.766345,0.373865,0.590524,0.274495
45000,0.139809,0.241103,0.765514,0.423841,0.609446,0.277855
46000,0.165376,0.241949,0.764549,0.466269,0.645004,0.287904
47000,0.131650,0.237046,0.764229,0.388103,0.611706,0.274776
48000,0.047491,0.118605,0.732808,0.488901,0.642280,0.265917
49000,0.068889,0.239244,0.747342,0.542952,0.669192,0.271108
50000,0.117600,0.241264,0.761846,0.456843,0.632190,0.281826
0.753807544708252
