step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.247433,0.244598,-0.198123,0.080248,0.162100,0.202244
1000,0.214393,0.238755,0.913884,0.046911,0.383081,0.266254
2000,0.220251,0.240721,0.915096,0.055328,0.377621,0.259331
3000,0.221248,0.239303,0.913175,0.047429,0.367668,0.257710
4000,0.226317,0.239920,0.918593,0.062296,0.397873,0.265510
5000,0.211739,0.240311,0.906319,0.076343,0.403210,0.265744
6000,0.208716,0.239691,0.910615,0.071354,0.399078,0.264397
7000,0.222620,0.241263,0.905641,0.065719,0.401878,0.265356
8000,0.210700,0.240360,0.904990,0.085233,0.415704,0.266583
9000,0.210095,0.238557,0.908820,0.063283,0.391120,0.262274
10000,0.199615,0.237426,0.914075,0.065241,0.392322,0.265854
11000,0.224663,0.242680,0.903271,0.098467,0.438242,0.273817
12000,0.215555,0.241153,0.908166,0.073738,0.408000,0.268166
13000,0.200977,0.238627,0.910640,0.093477,0.423274,0.272416
14000,0.233498,0.243780,0.914678,0.079880,0.404488,0.269300
15000,0.199918,0.239907,0.912500,0.083538,0.418058,0.271374
16000,0.220984,0.239725,0.910142,0.084187,0.408950,0.268564
17000,0.209877,0.242613,0.908537,0.085388,0.412578,0.267998
18000,0.199938,0.239716,0.905148,0.100185,0.430563,0.272542
19000,0.199086,0.236879,0.904953,0.080248,0.388250,0.261039
20000,0.209371,0.237437,0.888447,0.099815,0.428944,0.269740
21000,0.201485,0.238098,0.899345,0.087051,0.410453,0.263106
22000,0.213395,0.241840,0.895034,0.167595,0.467627,0.272671
23000,0.189396,0.239711,0.896596,0.112853,0.429147,0.269838
24000,0.217056,0.238437,0.898686,0.185970,0.453499,0.269336
25000,0.184958,0.237239,0.905329,0.134302,0.427560,0.267904
26000,0.212128,0.237759,0.900720,0.111088,0.430252,0.273422
27000,0.208750,0.239459,0.898696,0.106961,0.428070,0.273844
28000,0.180496,0.237071,0.904705,0.104002,0.415224,0.264967
29000,0.197816,0.237618,0.892714,0.133223,0.430122,0.268355
30000,0.196273,0.232952,0.904614,0.091748,0.404725,0.265515
31000,0.207959,0.237806,0.904549,0.140626,0.448082,0.278901
32000,0.185802,0.240527,0.895687,0.197118,0.481198,0.282288
33000,0.197588,0.242321,0.898065,0.189175,0.464650,0.275402
34000,0.204330,0.239053,0.905257,0.085365,0.412493,0.271460
35000,0.175145,0.241292,0.897760,0.172480,0.445175,0.268609
36000,0.176566,0.238598,0.904266,0.127768,0.435347,0.276383
37000,0.171445,0.237415,0.900456,0.233049,0.475372,0.277326
38000,0.185456,0.241399,0.904369,0.095928,0.411441,0.268931
39000,0.187255,0.238816,0.895502,0.189144,0.482543,0.277628
40000,0.189600,0.234863,0.899636,0.089076,0.400546,0.262595
41000,0.224240,0.240950,0.895126,0.157951,0.457701,0.276898
42000,0.185068,0.239719,0.901834,0.083730,0.430683,0.276102
43000,0.128378,0.041897,0.895856,0.093822,0.413916,0.263904
44000,0.182629,0.236674,0.892676,0.120634,0.431307,0.268192
45000,0.162562,0.237598,0.916299,0.077171,0.387006,0.267630
46000,0.185188,0.240155,0.900661,0.068180,0.393386,0.268666
47000,0.170892,0.237400,0.901733,0.094728,0.415476,0.269381
48000,0.171018,0.241092,0.911434,0.181998,0.440477,0.272664
49000,0.185856,0.239966,0.892948,0.138436,0.428146,0.268475
50000,0.084664,0.122130,0.896868,0.151776,0.441397,0.274255
51000,0.201011,0.239409,0.897505,0.189534,0.467748,0.281097
52000,0.161721,0.239358,0.889202,0.114629,0.439763,0.273959
53000,0.208019,0.241487,0.895973,0.115108,0.423292,0.271865
54000,0.188565,0.240041,0.891049,0.182068,0.458488,0.275006
55000,0.179128,0.239051,0.896133,0.105520,0.422160,0.270475
56000,0.179468,0.238785,0.890097,0.154444,0.459337,0.281472
57000,0.173797,0.241125,0.902572,0.111592,0.431809,0.275196
58000,0.163328,0.241517,0.886006,0.164773,0.471944,0.278781
59000,0.167408,0.241339,0.890449,0.157243,0.473153,0.280670
60000,0.089642,0.236345,0.889363,0.180096,0.460963,0.278107
61000,0.197940,0.239066,0.886544,0.136186,0.447790,0.281406
62000,0.078556,0.122690,0.882308,0.302781,0.516490,0.287841
63000,0.065572,0.113596,0.889831,0.197696,0.468621,0.285960
64000,0.188017,0.236210,0.896562,0.126903,0.440363,0.277782
65000,0.175163,0.240681,0.886232,0.206908,0.456361,0.272768
66000,0.189292,0.241162,0.889999,0.164828,0.459869,0.280502
67000,0.142531,0.239106,0.901233,0.158402,0.447707,0.279487
68000,0.069565,0.243524,0.889201,0.198968,0.472883,0.276180
69000,0.179165,0.240550,0.886007,0.193649,0.478738,0.278739
70000,0.171427,0.241782,0.892542,0.169135,0.454651,0.279267
71000,0.145614,0.239879,0.888085,0.137585,0.424746,0.270146
72000,0.234605,0.242248,0.882029,0.311293,0.494842,0.282612
73000,0.175134,0.238021,0.887452,0.164433,0.448536,0.272708
74000,0.162249,0.238060,0.882246,0.180760,0.470024,0.283886
75000,0.196233,0.238035,0.893380,0.153141,0.452982,0.277237
76000,0.194806,0.240176,0.875119,0.333687,0.500854,0.279272
77000,0.144892,0.239092,0.877987,0.244975,0.487421,0.273004
78000,0.059377,0.115709,0.874695,0.182029,0.460692,0.270308
79000,0.170217,0.239485,0.872772,0.179232,0.466870,0.277677
80000,0.054487,0.238874,0.883910,0.120971,0.419366,0.265806
81000,0.187863,0.242261,0.877717,0.290037,0.512093,0.281539
82000,0.177170,0.240196,0.878108,0.182220,0.454422,0.270371
83000,0.167845,0.239308,0.879153,0.164885,0.445717,0.271574
84000,0.191653,0.235883,0.879821,0.145899,0.436088,0.270088
85000,0.177956,0.236245,0.875665,0.175454,0.444353,0.263590
86000,0.085139,0.242456,0.886653,0.191584,0.458788,0.272193
87000,0.145608,0.240341,0.883267,0.215282,0.474223,0.278671
88000,0.064091,0.239685,0.873173,0.169871,0.446928,0.270911
89000,0.201474,0.240502,0.879600,0.138652,0.431879,0.269616
