step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.246552,0.245929,0.140915,0.064073,0.189253,0.196030
1000,0.218681,0.239690,0.092171,0.229421,0.407574,0.236709
2000,0.205984,0.238619,0.129237,0.258661,0.411015,0.253219
3000,0.222413,0.239512,0.186138,0.258772,0.432726,0.246912
4000,0.202676,0.238137,0.243054,0.236090,0.418147,0.247751
5000,0.195210,0.237815,0.307493,0.205980,0.405794,0.244810
6000,0.225923,0.239397,0.352009,0.249954,0.445429,0.248869
7000,0.228410,0.237844,0.407053,0.201313,0.418117,0.251622
8000,0.201468,0.238265,0.417814,0.228643,0.427444,0.243695
9000,0.206845,0.239083,0.431118,0.197256,0.419010,0.247968
10000,0.191635,0.237885,0.470899,0.216420,0.427917,0.252260
11000,0.218807,0.236838,0.494044,0.192131,0.415908,0.249854
12000,0.205220,0.237475,0.498429,0.228865,0.444789,0.257605
13000,0.191097,0.239586,0.498776,0.205596,0.432802,0.252979
14000,0.183989,0.238837,0.517390,0.223625,0.435918,0.249228
15000,0.206205,0.237989,0.518049,0.255658,0.459042,0.255449
16000,0.185641,0.239083,0.539014,0.223970,0.444088,0.252034
17000,0.206213,0.239686,0.547849,0.241961,0.455700,0.259627
18000,0.208712,0.238774,0.581465,0.254473,0.448360,0.255279
19000,0.191328,0.238139,0.574382,0.300933,0.470350,0.251967
20000,0.190355,0.238650,0.577487,0.320128,0.478593,0.254418
21000,0.187174,0.238354,0.577604,0.323808,0.479689,0.250777
22000,0.190827,0.239963,0.577003,0.294687,0.486809,0.255765
23000,0.188460,0.239642,0.595804,0.258671,0.464612,0.257394
24000,0.199932,0.238343,0.593084,0.342477,0.489552,0.252294
25000,0.181450,0.238059,0.618397,0.273070,0.457987,0.250594
26000,0.213961,0.240366,0.604251,0.308331,0.473724,0.253953
27000,0.192462,0.238733,0.596187,0.313822,0.494415,0.256988
28000,0.190509,0.239870,0.616658,0.264036,0.462249,0.255693
29000,0.196366,0.239482,0.623048,0.395089,0.506695,0.254065
30000,0.191606,0.239779,0.595613,0.321962,0.488676,0.254603
31000,0.187864,0.237838,0.617773,0.251436,0.452504,0.252891
32000,0.182822,0.237995,0.612875,0.262491,0.464940,0.253897
33000,0.194533,0.238200,0.637168,0.222431,0.434124,0.251453
34000,0.213742,0.239911,0.620134,0.253687,0.464104,0.252850
35000,0.179913,0.238291,0.610564,0.268658,0.461505,0.250253
36000,0.171772,0.238540,0.580113,0.255950,0.462457,0.253887
37000,0.212261,0.239695,0.581479,0.340881,0.487538,0.253092
38000,0.199313,0.239741,0.619906,0.285097,0.463018,0.254709
39000,0.147351,0.238392,0.621915,0.330989,0.461663,0.247348
40000,0.181760,0.237517,0.613173,0.289541,0.466068,0.252125
41000,0.173821,0.239081,0.595370,0.302278,0.477926,0.253617
42000,0.159831,0.237811,0.616199,0.254990,0.450822,0.256620
43000,0.166863,0.239549,0.619806,0.235388,0.456843,0.256159
44000,0.187501,0.238726,0.593768,0.268666,0.477947,0.259444
45000,0.142634,0.238415,0.602822,0.252174,0.449555,0.254357
46000,0.171333,0.239141,0.593343,0.305591,0.485347,0.256867
47000,0.189718,0.239625,0.590621,0.328597,0.490033,0.254516
48000,0.060405,0.238874,0.609406,0.217161,0.443993,0.250345
49000,0.138876,0.238003,0.583021,0.403172,0.519413,0.257629
50000,0.156150,0.236737,0.611873,0.340211,0.472132,0.254218
51000,0.166627,0.239043,0.604119,0.274495,0.472609,0.255232
52000,0.183772,0.240019,0.585418,0.424100,0.511618,0.259240
53000,0.105706,0.238629,0.610368,0.284124,0.472336,0.255940
54000,0.094217,0.239120,0.585687,0.364776,0.496316,0.259004
55000,0.167619,0.239337,0.559421,0.497383,0.551349,0.261795
56000,0.124449,0.238547,0.618077,0.436112,0.487696,0.252535
57000,0.156871,0.238042,0.606700,0.391545,0.506692,0.257806
58000,0.194678,0.239804,0.597260,0.324787,0.483937,0.258793
59000,0.250005,0.238546,0.634452,0.257931,0.452123,0.253548
60000,0.136084,0.238528,0.601410,0.303634,0.476777,0.256808
61000,0.186084,0.238441,0.604849,0.476358,0.511980,0.251630
62000,0.179019,0.239615,0.569568,0.569591,0.576557,0.265021
63000,0.174760,0.237508,0.600598,0.506462,0.528720,0.256296
64000,0.082123,0.236982,0.601025,0.349618,0.486295,0.257634
65000,0.173961,0.238116,0.610031,0.283043,0.471126,0.254687
66000,0.187388,0.238404,0.607960,0.421676,0.502364,0.253293
67000,0.177504,0.237891,0.613382,0.270030,0.452766,0.254523
68000,0.159231,0.238783,0.610505,0.302315,0.460839,0.257687
69000,0.091366,0.238365,0.583067,0.333216,0.486648,0.255180
70000,0.202601,0.239156,0.612143,0.350305,0.470992,0.252557
71000,0.081192,0.236829,0.594440,0.309103,0.480992,0.256210
72000,0.143939,0.238027,0.571866,0.272579,0.478502,0.257832
73000,0.120966,0.229687,0.600922,0.363020,0.488119,0.256893
74000,0.178690,0.239390,0.564727,0.474088,0.534609,0.258088
75000,0.179359,0.238372,0.594150,0.257272,0.451266,0.252859
76000,0.187933,0.254205,0.555053,0.403839,0.523880,0.260411
77000,0.171508,0.238836,0.566455,0.338485,0.492282,0.253027
78000,0.138642,0.236871,0.583795,0.346454,0.481172,0.255012
79000,0.116802,0.237971,0.595354,0.320199,0.461559,0.248483
80000,0.140806,0.238028,0.544719,0.319993,0.499022,0.251615
