step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.051366,0.051786,-0.182964,0.092963,0.213093,0.182519
1000,0.047853,0.047853,0.768301,0.023314,0.224397,0.224205
2000,0.047853,0.047853,0.999092,0.000092,0.224780,0.224416
3000,0.046201,0.047853,0.769293,0.039830,0.296861,0.224714
4000,0.045853,0.047853,0.751274,0.048318,0.308127,0.224269
5000,0.045654,0.047853,0.756767,0.046453,0.307507,0.224261
6000,0.044261,0.046898,0.842063,0.076366,0.360406,0.284909
7000,0.043205,0.046556,0.784481,0.093512,0.391127,0.280648
8000,0.042861,0.046548,0.776843,0.097532,0.408917,0.288624
9000,0.042085,0.046507,0.799845,0.089494,0.405185,0.287656
10000,0.042352,0.045817,0.842636,0.061464,0.401545,0.309297
11000,0.042819,0.046690,0.864799,0.056710,0.403090,0.313363
12000,0.042631,0.046014,0.864934,0.050742,0.390195,0.303225
13000,0.042550,0.046688,0.851571,0.058169,0.404305,0.304173
14000,0.042305,0.047047,0.835791,0.067144,0.421417,0.312665
15000,0.042167,0.046974,0.829317,0.072569,0.443985,0.319127
16000,0.041019,0.046788,0.815853,0.082105,0.442954,0.313900
17000,0.041221,0.045898,0.796338,0.085864,0.439010,0.301956
18000,0.042840,0.046064,0.816195,0.086369,0.455484,0.322385
19000,0.041365,0.046316,0.806856,0.088907,0.454842,0.318234
20000,0.042281,0.045863,0.787897,0.097037,0.461847,0.320290
21000,0.040247,0.045952,0.786695,0.096168,0.460712,0.314110
22000,0.040636,0.046722,0.772823,0.104651,0.466461,0.321814
23000,0.039925,0.045695,0.787191,0.105012,0.464884,0.319744
24000,0.042211,0.045138,0.762834,0.124758,0.495547,0.330638
25000,0.040130,0.046896,0.759560,0.123866,0.483903,0.319582
26000,0.039446,0.047063,0.775914,0.126227,0.487300,0.326743
27000,0.037856,0.045170,0.735551,0.152871,0.499426,0.317530
28000,0.036835,0.044243,0.747256,0.136531,0.492972,0.324341
29000,0.037223,0.045034,0.736510,0.150681,0.507365,0.323978
30000,0.037671,0.045353,0.734496,0.161382,0.517901,0.328273
31000,0.038643,0.045098,0.721825,0.171827,0.526734,0.330396
32000,0.035541,0.045854,0.708090,0.192562,0.539960,0.327003
33000,0.035865,0.045154,0.733912,0.166664,0.520660,0.333508
34000,0.038362,0.045951,0.731063,0.161233,0.516981,0.325646
35000,0.035480,0.044984,0.749785,0.140101,0.500337,0.330753
36000,0.038077,0.046518,0.725066,0.172593,0.537239,0.346409
37000,0.034503,0.046106,0.710788,0.182663,0.532941,0.331283
38000,0.034852,0.045059,0.703266,0.197419,0.542752,0.329100
39000,0.034348,0.045047,0.701018,0.181518,0.535222,0.328439
40000,0.037840,0.044913,0.713967,0.190038,0.534139,0.329975
41000,0.034029,0.045328,0.701721,0.210865,0.565496,0.342150
42000,0.035887,0.045093,0.705652,0.178421,0.531386,0.330523
43000,0.034237,0.045533,0.699733,0.196112,0.542982,0.329131
44000,0.034863,0.045608,0.703321,0.199818,0.555796,0.342508
45000,0.033671,0.044899,0.694252,0.199278,0.551181,0.332650
46000,0.034922,0.045301,0.675398,0.236424,0.580236,0.337194
47000,0.035966,0.044248,0.691009,0.206938,0.544311,0.320983
48000,0.034403,0.045432,0.691470,0.209929,0.552747,0.330342
49000,0.034875,0.044962,0.662068,0.238715,0.576983,0.326124
50000,0.034939,0.046073,0.685111,0.212469,0.557492,0.327836
0.6663601994514465
