step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.245560,0.247378,-0.225113,0.070998,0.179030,0.160953
1000,0.210130,0.237832,0.817990,0.079563,0.372957,0.246753
2000,0.207455,0.238611,0.793146,0.118998,0.434352,0.260585
3000,0.200280,0.238066,0.798200,0.117309,0.413502,0.249114
4000,0.217193,0.238459,0.802277,0.146218,0.420644,0.251081
5000,0.223252,0.239173,0.780903,0.143450,0.450544,0.255145
6000,0.210538,0.236690,0.802165,0.124750,0.410466,0.248391
7000,0.213489,0.239765,0.792856,0.130849,0.439948,0.259656
8000,0.216884,0.238755,0.788889,0.142289,0.439505,0.254733
9000,0.197591,0.238743,0.788962,0.140730,0.433725,0.253795
10000,0.206014,0.237723,0.803456,0.125207,0.422966,0.253357
11000,0.225977,0.238584,0.795879,0.150480,0.442201,0.259412
12000,0.201222,0.238572,0.804274,0.112792,0.412190,0.254972
13000,0.217152,0.238917,0.787799,0.178726,0.448778,0.254731
14000,0.199798,0.237738,0.788791,0.138951,0.427287,0.253194
15000,0.196813,0.238016,0.787191,0.166811,0.458025,0.263344
16000,0.192570,0.238769,0.791703,0.178010,0.442259,0.256699
17000,0.188559,0.239236,0.784218,0.159064,0.439939,0.251926
18000,0.193445,0.237026,0.787870,0.206441,0.445378,0.250804
19000,0.206728,0.239547,0.772248,0.188857,0.463587,0.256163
20000,0.210915,0.239303,0.769751,0.228570,0.486330,0.259096
21000,0.211028,0.240438,0.783067,0.226001,0.478505,0.259563
22000,0.186127,0.238617,0.785354,0.237844,0.474866,0.258392
23000,0.170207,0.238304,0.789082,0.158672,0.432846,0.252699
24000,0.200775,0.238849,0.787852,0.134363,0.428944,0.256906
25000,0.163906,0.239208,0.788843,0.183964,0.450288,0.257883
26000,0.189201,0.237991,0.790339,0.159375,0.438283,0.255592
27000,0.172493,0.237863,0.774294,0.201917,0.455296,0.251517
28000,0.186060,0.238700,0.783350,0.151066,0.441202,0.254194
29000,0.206982,0.238770,0.786337,0.190490,0.458297,0.257799
30000,0.165530,0.238672,0.783272,0.192517,0.448173,0.255564
31000,0.217925,0.236938,0.777344,0.228280,0.459752,0.252920
32000,0.197265,0.238249,0.782380,0.176009,0.446455,0.255898
33000,0.182421,0.237585,0.789613,0.232124,0.475979,0.262184
34000,0.173413,0.238499,0.798276,0.207375,0.447948,0.259234
35000,0.113002,0.237863,0.772258,0.335719,0.520221,0.264832
36000,0.179526,0.237418,0.775490,0.189575,0.466469,0.258030
37000,0.148523,0.237395,0.778525,0.208443,0.465571,0.255875
38000,0.089530,0.238993,0.779575,0.251839,0.491181,0.264706
39000,0.168020,0.235851,0.788374,0.205978,0.456465,0.257996
40000,0.160983,0.238920,0.779258,0.167968,0.452350,0.259056
41000,0.203526,0.238926,0.765048,0.380410,0.509139,0.255542
42000,0.194416,0.239647,0.780360,0.305286,0.492953,0.258668
43000,0.153026,0.237100,0.781891,0.244156,0.464626,0.254102
44000,0.157020,0.238152,0.781524,0.276559,0.495538,0.262497
45000,0.188620,0.239877,0.769876,0.287311,0.495467,0.259264
46000,0.173411,0.238657,0.787459,0.152922,0.441923,0.256990
47000,0.169906,0.239447,0.781541,0.221897,0.458762,0.261370
48000,0.197635,0.239048,0.775173,0.315522,0.507583,0.261982
49000,0.176238,0.238522,0.775523,0.322605,0.488209,0.258346
50000,0.088459,0.237809,0.768434,0.263528,0.467187,0.254677
0.764237642288208
