step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.051156,0.053208,0.087231,0.073387,0.163949,0.230265
1000,0.047853,0.047853,0.999977,0.000002,0.224501,0.224417
2000,0.046232,0.047857,0.799393,0.036046,0.293671,0.224720
3000,0.045821,0.046152,0.907669,0.023803,0.299806,0.288255
4000,0.043850,0.046222,0.887011,0.031575,0.354771,0.285577
5000,0.043997,0.046094,0.962351,0.012248,0.350555,0.298648
6000,0.043062,0.045727,0.891111,0.039575,0.401348,0.313068
7000,0.043198,0.046565,0.905865,0.036257,0.401212,0.321037
8000,0.042570,0.045766,0.903730,0.035617,0.397653,0.315955
9000,0.042570,0.045818,0.909913,0.033937,0.396259,0.313135
10000,0.042875,0.046257,0.914784,0.032398,0.398804,0.322598
11000,0.042749,0.046118,0.909061,0.034979,0.401130,0.318633
12000,0.042474,0.046400,0.895635,0.039599,0.403639,0.314861
13000,0.042090,0.046044,0.879503,0.053176,0.426689,0.322630
14000,0.041719,0.045751,0.868401,0.062634,0.441890,0.321990
15000,0.041908,0.047162,0.853645,0.066071,0.436175,0.313403
16000,0.041716,0.046164,0.863226,0.064093,0.440556,0.319148
17000,0.042491,0.045893,0.867448,0.063666,0.438241,0.318286
18000,0.041115,0.046466,0.859268,0.069530,0.451370,0.330243
19000,0.040974,0.045897,0.851416,0.076107,0.457681,0.329981
20000,0.042510,0.045929,0.832796,0.086342,0.462137,0.322606
21000,0.039595,0.045294,0.837440,0.093832,0.485373,0.338933
22000,0.040651,0.045982,0.822853,0.096680,0.471881,0.325669
23000,0.038425,0.045059,0.815629,0.109170,0.494661,0.340355
24000,0.039987,0.045201,0.823550,0.110239,0.499964,0.343645
25000,0.037214,0.045782,0.784591,0.140240,0.516446,0.328524
26000,0.038037,0.045617,0.804620,0.122792,0.506514,0.335723
27000,0.037633,0.045880,0.809635,0.127704,0.513068,0.346204
28000,0.038357,0.045502,0.791474,0.147045,0.522350,0.331668
29000,0.036416,0.045449,0.805880,0.164495,0.540162,0.344906
30000,0.038367,0.045206,0.796725,0.156879,0.538692,0.343540
31000,0.033698,0.045411,0.768504,0.187786,0.561918,0.340356
32000,0.034932,0.044677,0.794614,0.153346,0.534333,0.343268
33000,0.034073,0.044967,0.772308,0.190747,0.568438,0.348387
34000,0.034816,0.044777,0.768071,0.177658,0.558148,0.340742
35000,0.033375,0.045212,0.770928,0.178905,0.571112,0.351090
36000,0.037173,0.047373,0.784895,0.179835,0.557989,0.348008
37000,0.030449,0.044576,0.796244,0.166603,0.562168,0.357931
38000,0.037130,0.045346,0.786737,0.176465,0.565076,0.357500
39000,0.034931,0.045344,0.772448,0.190430,0.575698,0.351285
40000,0.032515,0.044535,0.781470,0.172333,0.567201,0.352785
41000,0.036618,0.046491,0.776800,0.182612,0.576736,0.357996
42000,0.033289,0.044745,0.767154,0.198757,0.579269,0.349108
43000,0.032313,0.045031,0.757771,0.202111,0.590555,0.360197
44000,0.031498,0.044791,0.744385,0.224286,0.598159,0.347002
45000,0.033030,0.044735,0.756537,0.228633,0.609117,0.355538
46000,0.028896,0.044905,0.779447,0.198211,0.586399,0.361804
47000,0.030389,0.045686,0.754407,0.223445,0.614793,0.368919
48000,0.029922,0.044188,0.746959,0.241969,0.622433,0.359539
49000,0.030141,0.044747,0.780396,0.189042,0.583276,0.366123
50000,0.035890,0.044333,0.764649,0.212087,0.599267,0.356407
51000,0.030918,0.045905,0.776845,0.199655,0.590685,0.361148
52000,0.029136,0.045192,0.757299,0.229775,0.606446,0.357532
53000,0.032000,0.044749,0.779588,0.213508,0.611921,0.376500
54000,0.029472,0.044585,0.783181,0.197523,0.587070,0.359668
55000,0.029087,0.045422,0.782983,0.204208,0.603893,0.368215
56000,0.030075,0.045573,0.763021,0.207076,0.603610,0.359816
57000,0.030993,0.045975,0.765826,0.191554,0.585280,0.357513
58000,0.032020,0.045336,0.760486,0.220245,0.604443,0.356971
59000,0.029896,0.044732,0.762235,0.223527,0.612796,0.368799
60000,0.029984,0.044476,0.779629,0.197996,0.593791,0.365075
61000,0.028944,0.044381,0.770773,0.203524,0.587943,0.351696
62000,0.029283,0.046738,0.749517,0.201538,0.585834,0.353664
63000,0.029804,0.046537,0.768610,0.198133,0.590090,0.364578
64000,0.030183,0.045103,0.779260,0.199032,0.598637,0.367280
65000,0.030391,0.045523,0.765656,0.233878,0.618951,0.365070
66000,0.031012,0.045618,0.769377,0.201627,0.589666,0.357670
67000,0.030251,0.045911,0.777625,0.200041,0.592731,0.364753
68000,0.034244,0.044611,0.768020,0.221599,0.608062,0.364561
69000,0.035865,0.044606,0.791812,0.178812,0.566340,0.359149
