step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.246276,0.245878,0.207425,0.050688,0.165381,0.190643
1000,0.209052,0.239286,0.855323,0.079568,0.393803,0.247966
2000,0.214409,0.238414,0.853279,0.090417,0.408687,0.256345
3000,0.218334,0.239644,0.841295,0.117222,0.428117,0.253626
4000,0.212708,0.241376,0.845300,0.117229,0.433389,0.261077
5000,0.212697,0.239418,0.854073,0.111985,0.410665,0.259468
6000,0.236057,0.239357,0.837260,0.128314,0.426378,0.253496
7000,0.204738,0.238507,0.843915,0.104975,0.414452,0.254438
8000,0.206493,0.238404,0.845116,0.111268,0.424840,0.258186
9000,0.223778,0.238949,0.847248,0.112714,0.412599,0.253229
10000,0.229580,0.240089,0.848413,0.125800,0.438244,0.261849
11000,0.206204,0.239134,0.843565,0.108152,0.424318,0.261102
12000,0.219092,0.238127,0.842740,0.121946,0.432804,0.262618
13000,0.204534,0.236835,0.832026,0.129156,0.436770,0.257500
14000,0.209811,0.239497,0.840948,0.126484,0.435587,0.261040
15000,0.206435,0.237358,0.843154,0.141594,0.438042,0.258333
16000,0.214129,0.240498,0.842552,0.138465,0.438411,0.264994
17000,0.203475,0.239286,0.840291,0.139510,0.433090,0.264293
18000,0.193325,0.238987,0.827178,0.162827,0.458377,0.258744
19000,0.201641,0.239133,0.852253,0.127222,0.413398,0.254381
20000,0.215799,0.237827,0.836556,0.172464,0.458834,0.264191
21000,0.213000,0.241652,0.843870,0.186720,0.457290,0.263017
22000,0.188102,0.237972,0.828283,0.188029,0.461308,0.260677
23000,0.201978,0.239407,0.833155,0.204519,0.464210,0.259925
24000,0.192794,0.237917,0.838980,0.123166,0.422594,0.259910
25000,0.190317,0.238631,0.833933,0.171703,0.447358,0.259127
26000,0.178660,0.239843,0.830548,0.194660,0.448661,0.255303
27000,0.180401,0.238915,0.843728,0.187633,0.435659,0.259322
28000,0.171238,0.239590,0.827590,0.239530,0.483029,0.262369
29000,0.180656,0.238790,0.828280,0.186060,0.457754,0.259453
30000,0.173574,0.238331,0.835723,0.167806,0.454775,0.263313
31000,0.178084,0.238122,0.827923,0.180229,0.451368,0.260296
32000,0.169368,0.239036,0.840336,0.220181,0.477580,0.266961
33000,0.190953,0.239608,0.826870,0.172263,0.460702,0.262158
34000,0.191485,0.239192,0.825840,0.199579,0.460918,0.258790
35000,0.189189,0.240549,0.823192,0.213408,0.473344,0.262900
36000,0.173138,0.239068,0.836942,0.225051,0.480773,0.266871
37000,0.170975,0.238724,0.846290,0.162735,0.439705,0.266038
38000,0.683042,0.237441,0.831052,0.215478,0.477283,0.267244
39000,0.187219,0.238879,0.834509,0.187184,0.465007,0.265766
40000,0.172204,0.238549,0.829815,0.268471,0.502163,0.268788
41000,0.192937,0.240086,0.835903,0.187966,0.448107,0.257647
42000,0.186316,0.237758,0.823394,0.220298,0.486361,0.264198
43000,0.182904,0.238300,0.825631,0.225183,0.493099,0.272342
44000,0.195965,0.240743,0.823556,0.176702,0.473456,0.266546
45000,0.182276,0.240011,0.837320,0.137589,0.417919,0.255680
46000,0.194899,0.241072,0.823325,0.218633,0.485831,0.264570
47000,0.149411,0.235441,0.843760,0.177027,0.432213,0.255237
48000,0.114480,0.237494,0.825526,0.220538,0.485323,0.265854
49000,0.195274,0.239472,0.828806,0.192766,0.474406,0.265169
50000,0.070720,0.236769,0.832942,0.182267,0.447588,0.259100
51000,0.180437,0.239470,0.825283,0.220470,0.465169,0.263704
52000,0.055511,0.163555,0.827339,0.237136,0.475372,0.283513
53000,0.224040,0.239300,0.820436,0.262905,0.494760,0.265435
54000,0.163289,0.239313,0.808051,0.297619,0.513827,0.267773
55000,0.181482,0.238536,0.809274,0.225973,0.485011,0.266263
56000,0.176507,0.236558,0.821388,0.257928,0.497190,0.265502
