step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.051545,0.052270,-0.052047,0.079370,0.187946,0.200044
1000,0.047853,0.047853,0.480258,0.052370,0.224466,0.224449
2000,0.047853,0.047853,0.874997,0.012590,0.224475,0.224335
3000,0.047853,0.047853,0.987074,0.001304,0.224717,0.224392
4000,0.046183,0.047852,0.764574,0.042342,0.300727,0.224467
5000,0.045927,0.047853,0.764792,0.043577,0.301981,0.224314
6000,0.046021,0.047853,0.766230,0.040665,0.298791,0.224595
7000,0.043665,0.047852,0.657286,0.092207,0.361719,0.224405
8000,0.043020,0.047852,0.590417,0.122346,0.401977,0.224442
9000,0.043108,0.046960,0.709888,0.098345,0.402291,0.282337
10000,0.042671,0.046889,0.733813,0.084069,0.391330,0.273240
11000,0.042797,0.047481,0.727783,0.097092,0.407657,0.282335
12000,0.041908,0.046332,0.716136,0.096293,0.406574,0.275350
13000,0.042721,0.046527,0.737127,0.093198,0.404832,0.277118
14000,0.042872,0.046887,0.737653,0.088691,0.401788,0.272163
15000,0.042486,0.046436,0.737005,0.085078,0.399891,0.271600
16000,0.042400,0.046838,0.691525,0.114322,0.437078,0.283002
17000,0.043084,0.046305,0.695189,0.112441,0.431804,0.278151
18000,0.042494,0.046771,0.681910,0.123351,0.445859,0.285500
19000,0.041900,0.046534,0.676309,0.131953,0.457860,0.285554
20000,0.041322,0.046260,0.685175,0.123365,0.442707,0.274506
21000,0.043697,0.047464,0.695141,0.116718,0.439233,0.290879
22000,0.041072,0.046143,0.673263,0.141812,0.468312,0.299027
23000,0.041741,0.046282,0.696663,0.132696,0.458899,0.299388
24000,0.039603,0.045918,0.674555,0.141756,0.468159,0.309111
25000,0.043034,0.046980,0.675951,0.157815,0.485940,0.314510
26000,0.041758,0.046403,0.653918,0.166989,0.496057,0.306876
27000,0.039768,0.046022,0.654094,0.168517,0.499666,0.313746
28000,0.039907,0.046449,0.638352,0.173493,0.495183,0.304543
29000,0.038318,0.046677,0.642139,0.190037,0.507400,0.315037
30000,0.036681,0.045863,0.653023,0.181810,0.510246,0.320101
31000,0.036449,0.045733,0.592731,0.240398,0.555101,0.318771
32000,0.036775,0.045268,0.594533,0.241451,0.544538,0.312145
33000,0.035544,0.045791,0.618291,0.220041,0.535912,0.326352
34000,0.036141,0.046206,0.617577,0.199016,0.521508,0.312239
35000,0.037964,0.045965,0.631216,0.215719,0.536285,0.321166
36000,0.033625,0.045054,0.573673,0.258554,0.565538,0.320057
37000,0.034554,0.045470,0.578932,0.236513,0.550650,0.318330
38000,0.035543,0.046667,0.587763,0.235618,0.546119,0.315982
39000,0.034724,0.045425,0.589382,0.246076,0.555609,0.320537
40000,0.034914,0.045662,0.590727,0.259857,0.576176,0.326136
41000,0.036837,0.045890,0.604791,0.227803,0.550741,0.330469
42000,0.033341,0.045891,0.611638,0.228446,0.551448,0.329980
43000,0.034421,0.045789,0.594527,0.225199,0.546943,0.320901
44000,0.033140,0.045280,0.602550,0.253399,0.574077,0.334306
45000,0.033539,0.045631,0.598626,0.249295,0.565649,0.323495
46000,0.034310,0.045304,0.591602,0.256798,0.572995,0.328671
47000,0.033301,0.045845,0.605265,0.256797,0.566047,0.328883
48000,0.034457,0.045170,0.596203,0.259414,0.579260,0.332545
49000,0.033354,0.045277,0.609448,0.241327,0.568599,0.333726
50000,0.037989,0.045596,0.610162,0.244103,0.567268,0.336203
51000,0.036011,0.045260,0.585472,0.282199,0.591694,0.322319
52000,0.032087,0.046120,0.585956,0.292211,0.594401,0.322462
53000,0.032837,0.045252,0.595312,0.292996,0.599650,0.331244
54000,0.032356,0.045037,0.591965,0.264638,0.583483,0.322609
55000,0.032832,0.045541,0.596605,0.288373,0.601436,0.334590
56000,0.033071,0.045094,0.621761,0.238089,0.561901,0.330774
57000,0.033006,0.045374,0.589349,0.296173,0.608846,0.332015
58000,0.030703,0.046006,0.585994,0.300441,0.617876,0.338592
59000,0.033019,0.045661,0.602893,0.299374,0.612915,0.340422
60000,0.033152,0.044733,0.588804,0.296473,0.606377,0.329533
61000,0.030922,0.044951,0.598717,0.282947,0.594839,0.331453
62000,0.033978,0.045600,0.610107,0.244367,0.580391,0.333714
63000,0.032144,0.044907,0.583193,0.313882,0.621763,0.335581
64000,0.031737,0.046324,0.608148,0.271206,0.595066,0.337714
65000,0.032472,0.046133,0.603517,0.270538,0.593003,0.332432
66000,0.034343,0.045081,0.603632,0.259127,0.591035,0.330975
67000,0.032738,0.046317,0.605755,0.270904,0.597009,0.335768
68000,0.030150,0.044927,0.612862,0.271843,0.591866,0.335169
69000,0.036261,0.045104,0.599814,0.290071,0.605670,0.335680
70000,0.029562,0.045702,0.586405,0.315459,0.623916,0.329976
71000,0.029079,0.045743,0.611053,0.269922,0.590508,0.328951
72000,0.035713,0.045155,0.603396,0.272391,0.599944,0.336026
73000,0.034153,0.046912,0.571922,0.306370,0.617112,0.320708
74000,0.029078,0.045545,0.569367,0.351262,0.648061,0.333627
75000,0.026557,0.044780,0.577937,0.317216,0.623790,0.326926
76000,0.028530,0.044726,0.550460,0.371874,0.662239,0.332935
77000,0.028856,0.044931,0.538614,0.393405,0.684738,0.336443
78000,0.030200,0.046139,0.555984,0.356047,0.659407,0.335669
79000,0.026769,0.045169,0.561441,0.341968,0.647565,0.335720
80000,0.026775,0.045381,0.558667,0.357574,0.657408,0.335971
81000,0.026788,0.045695,0.540626,0.388048,0.680133,0.334321
82000,0.033695,0.045626,0.532050,0.393713,0.685743,0.332607
83000,0.028428,0.045183,0.546485,0.408683,0.689682,0.342328
84000,0.028648,0.045249,0.535475,0.401469,0.694947,0.339779
85000,0.028193,0.044906,0.537362,0.416818,0.698150,0.336985
86000,0.031915,0.044760,0.544999,0.392322,0.684610,0.334696
87000,0.029408,0.045493,0.558229,0.374941,0.674540,0.339633
88000,0.024351,0.045497,0.531540,0.401362,0.689751,0.332437
89000,0.025929,0.046558,0.557233,0.385021,0.682850,0.343292
90000,0.030207,0.044829,0.552105,0.380689,0.676361,0.338229
91000,0.027550,0.046124,0.561682,0.375746,0.676393,0.341907
92000,0.030228,0.045439,0.559619,0.365504,0.668792,0.335097
93000,0.023765,0.046097,0.555137,0.390085,0.678021,0.330114
94000,0.027573,0.045754,0.550790,0.361261,0.665865,0.331596
95000,0.032618,0.046829,0.543802,0.412641,0.700468,0.333574
96000,0.025863,0.044638,0.552027,0.382266,0.675776,0.331618
97000,0.029417,0.045189,0.558814,0.375101,0.669600,0.331127
98000,0.016766,0.044667,0.565138,0.411368,0.703814,0.344720
99000,0.032223,0.045127,0.566052,0.385432,0.688551,0.334824
100000,0.025786,0.045679,0.583939,0.362532,0.663986,0.334619
0.5625041723251343
