step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.051629,0.051323,0.008734,0.091766,0.221200,0.208527
1000,0.047853,0.047853,0.999989,0.000001,0.224336,0.224360
2000,0.047853,0.047853,0.999986,0.000001,0.224328,0.224356
3000,0.047853,0.047853,0.999989,0.000001,0.224146,0.224533
4000,0.047853,0.047853,0.999993,0.000001,0.224277,0.224463
5000,0.047853,0.047853,0.999987,0.000001,0.224394,0.224545
6000,0.047853,0.047853,0.999980,0.000002,0.224269,0.224669
7000,0.045976,0.047540,0.980151,0.004511,0.293908,0.264169
8000,0.044181,0.047534,0.988493,0.004495,0.344959,0.313007
9000,0.044087,0.046731,0.982654,0.005826,0.342872,0.302301
10000,0.044005,0.047229,0.984832,0.005040,0.340220,0.306226
11000,0.044173,0.046666,0.986650,0.004541,0.349786,0.316412
12000,0.044243,0.046174,0.987121,0.004752,0.349160,0.315387
13000,0.043489,0.046453,0.967421,0.012668,0.376329,0.315283
14000,0.043544,0.048141,0.972631,0.009655,0.359675,0.309848
15000,0.043101,0.047209,0.977225,0.009437,0.369942,0.318858
16000,0.043293,0.046675,0.975847,0.011630,0.384874,0.327916
17000,0.043328,0.046785,0.972229,0.011315,0.382923,0.325542
18000,0.043469,0.047093,0.973372,0.010521,0.373250,0.321628
19000,0.042808,0.046139,0.979891,0.008080,0.368621,0.319459
20000,0.043281,0.047022,0.977269,0.009270,0.372280,0.321741
21000,0.043162,0.047998,0.975471,0.010067,0.369482,0.317675
22000,0.042683,0.046637,0.980290,0.008403,0.374363,0.327606
23000,0.043018,0.046998,0.977486,0.010207,0.382189,0.331147
24000,0.042462,0.046823,0.978732,0.009833,0.370968,0.318911
25000,0.043224,0.046110,0.980214,0.008722,0.378017,0.331464
26000,0.041887,0.046179,0.964374,0.012950,0.390378,0.334193
27000,0.041863,0.046408,0.957580,0.017303,0.405792,0.335529
28000,0.041616,0.046100,0.964737,0.013820,0.397470,0.339586
29000,0.041625,0.044875,0.961012,0.015302,0.395380,0.330445
30000,0.041512,0.047777,0.965397,0.015699,0.409359,0.344007
31000,0.041788,0.046360,0.959767,0.017138,0.408412,0.338432
32000,0.041394,0.046675,0.964112,0.016346,0.415590,0.346623
33000,0.042523,0.047192,0.961597,0.018336,0.422658,0.347919
34000,0.040409,0.045805,0.962326,0.020862,0.432930,0.353078
35000,0.040864,0.045925,0.957654,0.021562,0.429503,0.350210
36000,0.040715,0.046973,0.963052,0.018778,0.420369,0.344762
37000,0.040363,0.046852,0.959000,0.019458,0.423067,0.347013
38000,0.040227,0.045953,0.959536,0.021474,0.441762,0.360140
39000,0.040350,0.046022,0.963667,0.018338,0.427602,0.353390
40000,0.039983,0.046343,0.955811,0.022904,0.439173,0.358721
41000,0.039483,0.045945,0.963145,0.020157,0.443717,0.368500
