step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.242883,0.244225,-0.201701,0.094567,0.219025,0.176123
1000,0.220751,0.239419,0.750792,0.100447,0.392631,0.233064
2000,0.214769,0.239316,0.687877,0.158199,0.464366,0.244914
3000,0.215208,0.238871,0.689582,0.160570,0.463351,0.237410
4000,0.212826,0.238960,0.699322,0.161193,0.464665,0.241611
5000,0.209536,0.239536,0.712317,0.163644,0.463232,0.239634
6000,0.209959,0.238859,0.706513,0.177835,0.471942,0.241469
7000,0.212043,0.239553,0.698679,0.188095,0.489121,0.243322
8000,0.209472,0.238517,0.707267,0.167247,0.471951,0.243807
9000,0.204096,0.238643,0.696127,0.217829,0.508861,0.246878
10000,0.217202,0.238238,0.695812,0.210816,0.501792,0.241853
11000,0.204455,0.239903,0.691121,0.213255,0.496268,0.245622
12000,0.208566,0.239105,0.691883,0.245782,0.512186,0.241108
13000,0.185866,0.239244,0.708856,0.175342,0.479307,0.245952
14000,0.211050,0.238949,0.693305,0.236558,0.507051,0.242129
15000,0.205289,0.239124,0.690157,0.232228,0.504635,0.240245
16000,0.217142,0.238660,0.685936,0.314824,0.536145,0.247068
17000,0.204780,0.239820,0.699447,0.244487,0.501078,0.245199
18000,0.189168,0.238976,0.713157,0.209300,0.494867,0.251606
19000,0.200520,0.239112,0.702035,0.250271,0.515979,0.246803
20000,0.187290,0.238688,0.697698,0.263290,0.521491,0.247727
21000,0.227915,0.240513,0.682246,0.358135,0.557055,0.250555
22000,0.208211,0.239821,0.683505,0.333445,0.549504,0.248238
23000,0.148242,0.237771,0.705613,0.279122,0.512431,0.246684
24000,0.140489,0.238794,0.687267,0.272454,0.518295,0.248037
25000,0.187947,0.239155,0.676933,0.363141,0.564043,0.252534
26000,0.192111,0.238345,0.689637,0.319577,0.539167,0.249977
27000,0.162552,0.238106,0.691773,0.372175,0.564087,0.254580
28000,0.226373,0.239704,0.672052,0.525556,0.584643,0.250206
29000,0.113981,0.239721,0.694154,0.304922,0.525236,0.247912
30000,0.150161,0.238292,0.665615,0.453794,0.602515,0.251536
31000,0.188539,0.239079,0.673132,0.396063,0.576342,0.250032
32000,0.160433,0.238935,0.664986,0.531996,0.628731,0.252986
33000,0.167836,0.238935,0.679702,0.415865,0.587303,0.254302
34000,0.140264,0.241151,0.675604,0.554568,0.634054,0.261260
35000,0.087716,0.238179,0.686477,0.408872,0.559452,0.255359
36000,0.138269,0.238248,0.682993,0.402027,0.579485,0.256512
37000,0.140436,0.239998,0.648412,0.486768,0.608283,0.249469
38000,0.179596,0.239592,0.632823,0.636237,0.669929,0.253877
39000,0.088893,0.238724,0.647693,0.592208,0.635179,0.251398
40000,0.243360,0.239172,0.634761,0.497407,0.611288,0.249855
41000,0.142497,0.238925,0.645066,0.417867,0.576003,0.248693
42000,0.149978,0.237042,0.653695,0.576894,0.621570,0.249946
43000,0.125003,0.237692,0.630234,0.515830,0.615705,0.252792
44000,0.060504,0.239726,0.620030,0.527350,0.623619,0.253533
45000,0.136767,0.240271,0.637139,0.438598,0.597888,0.255277
46000,0.149470,0.239140,0.626097,0.640518,0.667062,0.252908
47000,0.126146,0.237864,0.637393,0.538400,0.619415,0.249529
48000,0.151672,0.239179,0.648339,0.503079,0.600662,0.250045
49000,0.076297,0.237878,0.640483,0.527060,0.614916,0.256040
