step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.051782,0.052919,0.240772,0.055987,0.201858,0.180561
1000,0.047853,0.047853,0.999989,0.000001,0.224371,0.224450
2000,0.047853,0.047853,0.999991,0.000001,0.224294,0.224623
3000,0.047853,0.047853,0.999992,0.000002,0.224082,0.224972
4000,0.047852,0.047853,0.999993,0.000001,0.224664,0.224314
5000,0.047851,0.047853,0.999034,0.000098,0.224231,0.224792
6000,0.045704,0.046973,0.996967,0.000795,0.298879,0.285616
7000,0.043932,0.048175,0.980662,0.006073,0.346541,0.307378
8000,0.044747,0.047353,0.986057,0.004780,0.348931,0.312242
9000,0.043790,0.047612,0.983898,0.005044,0.343003,0.311897
10000,0.044054,0.046722,0.985248,0.004896,0.352406,0.318768
11000,0.043935,0.046685,0.987512,0.004446,0.354265,0.316537
12000,0.042890,0.046292,0.972689,0.010148,0.363559,0.316690
13000,0.043364,0.047199,0.973659,0.010833,0.378267,0.326578
14000,0.043447,0.046750,0.972696,0.010200,0.367215,0.320858
15000,0.043415,0.047429,0.972491,0.010512,0.366281,0.315544
16000,0.043242,0.047212,0.975519,0.008694,0.362483,0.319367
17000,0.043592,0.045933,0.974944,0.009393,0.363333,0.316322
18000,0.043523,0.046574,0.969085,0.011950,0.372156,0.318632
19000,0.042849,0.047558,0.972756,0.010982,0.379865,0.328688
20000,0.043014,0.046355,0.976347,0.008969,0.373067,0.326689
21000,0.043016,0.046655,0.973725,0.009700,0.364432,0.320713
22000,0.042432,0.046276,0.975422,0.010119,0.378931,0.329426
23000,0.042830,0.045992,0.971845,0.010261,0.372658,0.327055
24000,0.042952,0.047557,0.971579,0.011838,0.381333,0.327918
25000,0.042707,0.047291,0.974721,0.010497,0.383962,0.333793
26000,0.042318,0.045910,0.972577,0.011348,0.381471,0.329357
27000,0.042088,0.045731,0.974482,0.010846,0.390659,0.341749
28000,0.042797,0.046742,0.972167,0.012055,0.390943,0.336568
29000,0.042183,0.046151,0.969286,0.012950,0.397424,0.344738
30000,0.042315,0.045843,0.968499,0.016705,0.406017,0.346161
31000,0.040559,0.045460,0.966529,0.017449,0.397496,0.335868
32000,0.040225,0.045494,0.960408,0.022244,0.411088,0.346135
33000,0.040544,0.045963,0.959593,0.022663,0.411462,0.346399
34000,0.040852,0.045266,0.958856,0.021353,0.411951,0.343258
35000,0.040510,0.046848,0.955404,0.025142,0.415642,0.345124
36000,0.040423,0.046050,0.963552,0.022452,0.424154,0.354463
37000,0.038514,0.046111,0.953029,0.031792,0.444341,0.361448
38000,0.039747,0.045143,0.950259,0.032780,0.430909,0.347918
39000,0.038139,0.045082,0.947443,0.034081,0.444042,0.357098
40000,0.038920,0.046215,0.954944,0.033234,0.448925,0.364602
41000,0.037639,0.046048,0.955315,0.039026,0.460008,0.366729
42000,0.038298,0.046052,0.956167,0.032836,0.445464,0.363642
43000,0.038346,0.046582,0.958581,0.031354,0.459857,0.370281
44000,0.037648,0.044675,0.955815,0.034841,0.457891,0.365321
45000,0.037769,0.046576,0.956775,0.038529,0.471274,0.375392
46000,0.037224,0.044899,0.956518,0.032066,0.449496,0.364333
47000,0.037635,0.046392,0.962643,0.030880,0.461089,0.375669
48000,0.038862,0.047921,0.953967,0.039663,0.472531,0.377197
49000,0.038609,0.046464,0.960473,0.034292,0.472808,0.384031
50000,0.038207,0.046653,0.952357,0.034611,0.454126,0.366228
0.9507373571395874
