step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.246450,0.246743,-0.049232,0.056656,0.169088,0.159519
1000,0.213598,0.238927,0.786960,0.115028,0.418633,0.244260
2000,0.211502,0.239671,0.805627,0.163119,0.429915,0.247081
3000,0.213572,0.238686,0.795612,0.119856,0.406317,0.245090
4000,0.218362,0.240089,0.782247,0.157138,0.448615,0.248690
5000,0.192939,0.238453,0.774583,0.151312,0.426772,0.240601
6000,0.222454,0.239764,0.784442,0.143333,0.427248,0.242868
7000,0.205257,0.238415,0.793121,0.116895,0.414069,0.244977
8000,0.210318,0.238994,0.783298,0.152234,0.427956,0.242884
9000,0.203893,0.238499,0.787629,0.119672,0.406641,0.240180
10000,0.200853,0.238400,0.783864,0.158467,0.433347,0.243209
11000,0.224459,0.239267,0.784301,0.140080,0.419371,0.241601
12000,0.200357,0.239702,0.797571,0.137111,0.426790,0.248209
13000,0.213370,0.238707,0.783976,0.129580,0.416089,0.240288
14000,0.216443,0.239215,0.781308,0.172583,0.431573,0.242095
15000,0.211122,0.238239,0.798359,0.118178,0.407592,0.246376
16000,0.194379,0.238809,0.776669,0.171242,0.431180,0.243320
17000,0.186154,0.238664,0.770713,0.193739,0.457508,0.246635
18000,0.224210,0.239109,0.777959,0.167620,0.449469,0.252618
19000,0.186956,0.237929,0.794911,0.107653,0.393652,0.241541
20000,0.202953,0.240558,0.758848,0.345944,0.522665,0.250336
21000,0.202670,0.240046,0.791289,0.146875,0.417628,0.245959
22000,0.202518,0.239082,0.787968,0.167783,0.430641,0.247070
23000,0.206075,0.239481,0.772162,0.144651,0.430931,0.242798
24000,0.188109,0.238383,0.776415,0.228508,0.458383,0.249204
25000,0.182553,0.238688,0.768777,0.202507,0.459366,0.247346
26000,0.200552,0.237941,0.776432,0.186878,0.454156,0.249359
27000,0.177644,0.239292,0.785305,0.182669,0.432701,0.246747
28000,0.181130,0.237969,0.783434,0.202924,0.448461,0.246147
29000,0.193429,0.237752,0.784964,0.155604,0.431342,0.246986
30000,0.180465,0.239195,0.777672,0.175570,0.433050,0.242940
31000,0.184460,0.239674,0.775772,0.206252,0.465692,0.251392
32000,0.186201,0.237643,0.765850,0.264754,0.483175,0.251690
33000,0.183355,0.237860,0.778456,0.212695,0.447113,0.247774
34000,0.188323,0.238501,0.773533,0.186372,0.455329,0.247800
35000,0.170112,0.237185,0.784113,0.201745,0.443239,0.246868
36000,0.092709,0.238633,0.774652,0.248165,0.478521,0.254525
37000,0.189320,0.238641,0.781849,0.181402,0.455644,0.253560
38000,0.171616,0.239719,0.764835,0.220378,0.461596,0.250871
39000,0.174717,0.239696,0.776468,0.219251,0.450949,0.245708
40000,0.186819,0.238835,0.764078,0.275281,0.481421,0.246957
41000,0.187041,0.239297,0.757070,0.228328,0.490653,0.251990
42000,0.177617,0.237224,0.783698,0.137663,0.426767,0.248159
43000,0.168171,0.238767,0.774960,0.177384,0.436734,0.245729
44000,0.135224,0.237689,0.776993,0.140447,0.424300,0.246249
45000,0.171040,0.238602,0.773768,0.246365,0.470225,0.248998
46000,0.179516,0.239252,0.766988,0.272886,0.486920,0.251450
