step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.050502,0.052016,-0.175606,0.077429,0.187545,0.175193
1000,0.047853,0.047853,0.999986,0.000002,0.224941,0.224319
2000,0.047853,0.047853,0.999993,0.000001,0.224558,0.224139
3000,0.047853,0.047853,0.999968,0.000004,0.224668,0.224099
4000,0.047853,0.047853,0.999989,0.000001,0.224177,0.224655
5000,0.046234,0.047552,0.977952,0.004550,0.290369,0.260878
6000,0.045336,0.047101,0.974671,0.005337,0.297297,0.283945
7000,0.043640,0.046390,0.979530,0.007273,0.357129,0.314753
8000,0.044207,0.047220,0.980547,0.008156,0.348886,0.305139
9000,0.043792,0.046292,0.982552,0.005941,0.347154,0.310524
10000,0.042540,0.046664,0.949034,0.019303,0.383841,0.315536
11000,0.042695,0.047097,0.952299,0.017382,0.380987,0.314203
12000,0.042958,0.046438,0.956315,0.016620,0.385222,0.324336
13000,0.043648,0.046848,0.951380,0.017611,0.375725,0.309072
14000,0.042888,0.047018,0.955014,0.017694,0.382807,0.315989
15000,0.042946,0.046490,0.961574,0.016219,0.390124,0.323704
16000,0.043444,0.046341,0.959109,0.015216,0.385122,0.327169
17000,0.042873,0.046709,0.955979,0.016250,0.380216,0.319862
18000,0.042476,0.046022,0.962554,0.014829,0.386652,0.326346
19000,0.043208,0.046637,0.958326,0.015484,0.390401,0.329853
20000,0.042706,0.046432,0.960962,0.016194,0.387388,0.323772
21000,0.043214,0.047096,0.958717,0.015691,0.381109,0.313807
22000,0.042667,0.046180,0.963168,0.014280,0.385242,0.327555
23000,0.042695,0.046740,0.958371,0.017048,0.394937,0.329274
24000,0.042493,0.046047,0.964398,0.015627,0.397883,0.338863
25000,0.042783,0.046368,0.958886,0.015715,0.391395,0.334232
26000,0.041823,0.045878,0.941889,0.025170,0.412216,0.332600
27000,0.041560,0.046665,0.936578,0.027710,0.421001,0.340423
28000,0.041024,0.045864,0.946234,0.025961,0.424200,0.343601
29000,0.041826,0.045721,0.936907,0.031894,0.428626,0.336535
30000,0.041544,0.046315,0.928353,0.039296,0.445824,0.348002
31000,0.040162,0.045386,0.934184,0.038160,0.448038,0.353098
32000,0.040485,0.045297,0.920640,0.047986,0.446468,0.336406
33000,0.038999,0.046004,0.928320,0.048710,0.458817,0.347628
34000,0.038741,0.045325,0.935183,0.041047,0.449564,0.351200
35000,0.039966,0.046504,0.926120,0.050000,0.461601,0.354089
36000,0.039826,0.045641,0.920873,0.051986,0.472076,0.356254
37000,0.038882,0.044736,0.935709,0.043181,0.457051,0.356077
38000,0.038379,0.046139,0.929133,0.052369,0.472807,0.354949
39000,0.037551,0.044922,0.938243,0.043757,0.457258,0.357012
40000,0.037372,0.046224,0.922902,0.056525,0.488448,0.368799
41000,0.037543,0.046015,0.918564,0.057482,0.477518,0.358429
42000,0.036424,0.044664,0.907460,0.072995,0.506976,0.369671
43000,0.036724,0.045138,0.903643,0.076716,0.505143,0.359512
44000,0.038392,0.045331,0.910647,0.071423,0.494937,0.358231
45000,0.037688,0.045504,0.900978,0.081895,0.516479,0.369576
46000,0.036660,0.045381,0.913015,0.074214,0.507860,0.371768
47000,0.036055,0.044378,0.914127,0.070530,0.503658,0.367081
48000,0.036681,0.045658,0.914333,0.068001,0.498208,0.366352
49000,0.035619,0.046969,0.910028,0.066603,0.489843,0.358899
50000,0.036278,0.045631,0.904509,0.073366,0.497130,0.361202
51000,0.035446,0.046934,0.904143,0.081108,0.526933,0.375508
52000,0.036245,0.047289,0.906513,0.074083,0.500349,0.370338
53000,0.035974,0.045059,0.916898,0.062272,0.491344,0.371121
54000,0.035670,0.046079,0.919365,0.069818,0.516228,0.378982
55000,0.035704,0.046776,0.908569,0.061465,0.488098,0.366189
56000,0.035434,0.046189,0.919050,0.056592,0.480987,0.365216
57000,0.035737,0.046484,0.920882,0.063327,0.503769,0.376495
58000,0.035941,0.046269,0.909859,0.068572,0.490320,0.357556
59000,0.035281,0.044691,0.917338,0.062499,0.497785,0.369415
60000,0.035533,0.047249,0.905510,0.071258,0.503522,0.366180
61000,0.035180,0.045632,0.927861,0.060033,0.496513,0.373771
62000,0.035309,0.046344,0.892417,0.087330,0.523367,0.365660
63000,0.036466,0.046037,0.909763,0.069925,0.502940,0.367661
64000,0.035330,0.045386,0.917025,0.071236,0.519083,0.381593
65000,0.036953,0.046472,0.903947,0.081808,0.523507,0.376708
66000,0.035600,0.044769,0.907804,0.069532,0.494083,0.364499
67000,0.036649,0.046233,0.898947,0.075473,0.510631,0.374191
68000,0.036354,0.044258,0.912054,0.068983,0.505519,0.374187
69000,0.035531,0.044295,0.921883,0.064341,0.497171,0.374518
70000,0.036300,0.045253,0.913747,0.066744,0.502455,0.366475
71000,0.035070,0.046958,0.920566,0.060154,0.496460,0.378161
72000,0.021225,0.045043,0.914199,0.073607,0.515956,0.379330
73000,0.035952,0.046784,0.915758,0.060519,0.489262,0.367560
74000,0.036510,0.046003,0.916607,0.059862,0.499345,0.378656
75000,0.020619,0.044935,0.911603,0.066537,0.496610,0.370602
76000,0.035061,0.044497,0.905606,0.074351,0.504841,0.365218
77000,0.032844,0.022529,0.910679,0.075666,0.514375,0.379862
78000,0.036152,0.025880,0.915567,0.071230,0.513039,0.384302
79000,0.037380,0.046882,0.920895,0.067294,0.506868,0.375288
80000,0.036291,0.044777,0.909663,0.068729,0.497894,0.367585
81000,0.035855,0.047071,0.920415,0.063214,0.492427,0.364314
82000,0.035381,0.045337,0.909515,0.071081,0.506201,0.369908
83000,0.035324,0.050268,0.901636,0.078007,0.515429,0.375903
84000,0.016794,0.045450,0.904008,0.081538,0.514991,0.370165
85000,0.035884,0.047011,0.897868,0.075152,0.498214,0.360883
86000,0.033894,0.045523,0.893611,0.085701,0.523114,0.373153
87000,0.034512,0.044838,0.884249,0.087387,0.510960,0.356433
88000,0.034548,0.045029,0.902475,0.074640,0.506633,0.378770
