env,tag,w_neg,c_neg,reg_neg,rnn_type,discount_short,discount_long,lr,n_states,n_obs,max_alias,ceiling,overlap_alias_eig,overlap_short,overlap_long,overlap_cross,window_len,overlap_short_windowed,overlap_long_windowed,raw_cos,aligned_cos,erank_short,erank_long,rho_gt,rho_short,rho_long,rho_concat,rho_pixels
OneRoom,"0027_window_len=1_w_neg=5.0_c_neg=2.0_reg_neg=0.1_discount=[0.1,0.9]_lr=0.001_rnn_type=GRU",5.0,2.0,0.1,GRU,0.1,0.9,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.30704246916313005,0.3076613080584095,0.8690583,1,0.30704246916313005,0.3076613080584095,-0.03353727608919144,0.9009525775909424,7.73106575012207,4.238376617431641,0.09263681920138013,0.16690075432119134,0.7128995159195479,0.4718458480570968,0.7251996043390727
OneRoom,"0028_window_len=1_w_neg=5.0_c_neg=2.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.0001_rnn_type=LSTM",5.0,2.0,0.1,LSTM,0.3,0.7,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.30774439768861594,0.3073361005903338,0.87731326,1,0.30774439768861594,0.3073361005903338,-0.10186053812503815,0.9957320094108582,7.6180009841918945,6.539624214172363,0.09263681920138013,0.16454495284955944,0.5884462505080019,0.43225368469422826,0.7251996043390727
OneRoom,"0029_window_len=1_w_neg=5.0_c_neg=2.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.0001_rnn_type=GRU",5.0,2.0,0.1,GRU,0.3,0.7,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.30692761051520395,0.3073683129421062,0.855209,1,0.30692761051520395,0.3073683129421062,0.08259306848049164,0.9958240985870361,7.565193176269531,7.113667964935303,0.09263681920138013,0.08949748929786773,0.4734213584734161,0.2711026247276364,0.7251996043390727
OneRoom,"0030_window_len=1_w_neg=5.0_c_neg=2.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.001_rnn_type=LSTM",5.0,2.0,0.1,LSTM,0.3,0.7,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.306859093764435,0.3060293567502738,0.8406736,1,0.306859093764435,0.3060293567502738,0.10401272773742676,0.9955005645751953,7.7559051513671875,6.858189582824707,0.09263681920138013,0.23146452811647877,0.5758369996870153,0.3359603713119747,0.7251996043390727
OneRoom,"0031_window_len=1_w_neg=5.0_c_neg=2.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.001_rnn_type=GRU",5.0,2.0,0.1,GRU,0.3,0.7,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.3072961952326103,0.2990895535426443,0.83748186,1,0.3072961952326103,0.2990895535426443,0.09115848690271378,0.987031102180481,7.592936038970947,6.607364177703857,0.09263681920138013,0.18809780007544594,0.4752713200482632,0.29070750926306693,0.7251996043390727
OneRoom,"0032_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.1,0.9]_lr=0.0001_rnn_type=LSTM",15.0,1.0,0.0,LSTM,0.1,0.9,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.30850834327173626,0.3079744679604348,0.90819806,1,0.30850834327173626,0.3079744679604348,-0.14837276935577393,0.9388303756713867,10.512761116027832,7.083504676818848,0.09263681920138013,0.09402535924797477,0.7036640621854022,0.17075340552144727,0.7251996043390727
OneRoom,"0033_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.1,0.9]_lr=0.0001_rnn_type=GRU",15.0,1.0,0.0,GRU,0.1,0.9,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.3082228787041484,0.3079258101206864,0.8999373,1,0.3082228787041484,0.3079258101206864,0.004829570651054382,0.930747389793396,10.69888973236084,6.955181121826172,0.09263681920138013,0.09305616770907281,0.47296776764656034,0.18862373576835717,0.7251996043390727
OneRoom,"0034_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.1,0.9]_lr=0.001_rnn_type=LSTM",15.0,1.0,0.0,LSTM,0.1,0.9,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.3083272695111419,0.30760504787047166,0.89048594,1,0.3083272695111419,0.30760504787047166,-0.06613016128540039,0.9258196353912354,11.612713813781738,7.067808151245117,0.09263681920138013,0.09611991536996188,0.5929195747257655,0.23108213382447126,0.7251996043390727
OneRoom,"0035_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.1,0.9]_lr=0.001_rnn_type=GRU",15.0,1.0,0.0,GRU,0.1,0.9,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.3083196231691506,0.3073985448964413,0.8669613,1,0.3083196231691506,0.3073985448964413,0.08387067168951035,0.9228847026824951,12.118782997131348,7.133634567260742,0.09263681920138013,0.09047357082401304,0.5883371590433151,0.188293016380675,0.7251996043390727
OneRoom,"0036_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.3,0.7]_lr=0.0001_rnn_type=LSTM",15.0,1.0,0.0,LSTM,0.3,0.7,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.3083794320528743,0.3083570860572374,0.9148237,1,0.3083794320528743,0.3083570860572374,0.039186038076877594,0.9572302103042603,9.577417373657227,7.720393657684326,0.09263681920138013,0.05254878437404217,0.18903541250614908,0.11221377723928731,0.7251996043390727
OneRoom,"0037_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.3,0.7]_lr=0.0001_rnn_type=GRU",15.0,1.0,0.0,GRU,0.3,0.7,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.3082839791133203,0.30759957716367825,0.8740842,1,0.3082839791133203,0.30759957716367825,-0.06809776276350021,0.9552201628684998,9.690987586975098,7.660462379455566,0.09263681920138013,0.11829189431915459,0.1914394438884846,0.1532809720378425,0.7251996043390727
OneRoom,"0038_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.3,0.7]_lr=0.001_rnn_type=LSTM",15.0,1.0,0.0,LSTM,0.3,0.7,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.30857438779932517,0.30764280803969235,0.89083415,1,0.30857438779932517,0.30764280803969235,0.05656196549534798,0.956047773361206,11.274027824401855,7.682540416717529,0.09263681920138013,0.07280649520078279,0.18905780496469005,0.15204020016843067,0.7251996043390727
OneRoom,"0039_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.0_discount=[0.3,0.7]_lr=0.001_rnn_type=GRU",15.0,1.0,0.0,GRU,0.3,0.7,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.3088047972265998,0.30740522721309027,0.88913095,1,0.3088047972265998,0.30740522721309027,0.1236310824751854,0.9478209614753723,10.668604850769043,7.708889484405518,0.09263681920138013,0.11549513366394643,0.18902909668450932,0.17031474300028548,0.7251996043390727
OneRoom,"0040_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.1,0.9]_lr=0.0001_rnn_type=LSTM",15.0,1.0,0.1,LSTM,0.1,0.9,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.3083499299892861,0.30807562328052296,0.8951497,1,0.3083499299892861,0.30807562328052296,-0.009066474623978138,0.9338643550872803,10.796710968017578,7.184179306030273,0.09263681920138013,0.07561760999608132,0.47266116321422996,0.1926113158854626,0.7251996043390727
OneRoom,"0041_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.1,0.9]_lr=0.0001_rnn_type=GRU",15.0,1.0,0.1,GRU,0.1,0.9,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.30830442855886636,0.30796824014439916,0.87107104,1,0.30830442855886636,0.30796824014439916,-0.030045416206121445,0.9371747970581055,9.524465560913086,6.670238018035889,0.09263681920138013,0.11790662919912898,0.5912699969465799,0.2125440489805572,0.7251996043390727
OneRoom,"0042_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.1,0.9]_lr=0.001_rnn_type=LSTM",15.0,1.0,0.1,LSTM,0.1,0.9,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.3086728716379924,0.30794020472516015,0.9011825,1,0.3086728716379924,0.30794020472516015,-0.11760786920785904,0.9234950542449951,11.922150611877441,6.925546646118164,0.09263681920138013,0.0722518512276908,0.4680115701561566,0.1890681399455551,0.7251996043390727
OneRoom,"0043_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.1,0.9]_lr=0.001_rnn_type=GRU",15.0,1.0,0.1,GRU,0.1,0.9,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.3081868653390125,0.30723271344039027,0.86246145,1,0.3081868653390125,0.30723271344039027,-0.07507598400115967,0.9185120463371277,12.697647094726562,7.257350921630859,0.09263681920138013,0.06503286709344078,0.2921308657944282,0.18991044088605813,0.7251996043390727
OneRoom,"0044_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.0001_rnn_type=LSTM",15.0,1.0,0.1,LSTM,0.3,0.7,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.3083506764920191,0.30816588765926467,0.9100715,1,0.3083506764920191,0.30816588765926467,0.008672223426401615,0.9493836760520935,9.22216510772705,7.350388050079346,0.09263681920138013,0.008100328335798901,0.16633003371119814,0.0686816895044134,0.7251996043390727
OneRoom,"0045_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.0001_rnn_type=GRU",15.0,1.0,0.1,GRU,0.3,0.7,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.30808688316990895,0.30770485965331007,0.9078393,1,0.30808688316990895,0.30770485965331007,0.12520237267017365,0.9590664505958557,9.360896110534668,7.6577229499816895,0.09263681920138013,0.15162909759624243,0.19026068190426323,0.1892116813464588,0.7251996043390727
OneRoom,"0046_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.001_rnn_type=LSTM",15.0,1.0,0.1,LSTM,0.3,0.7,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.3086446195969892,0.30767327779203807,0.89821464,1,0.3086446195969892,0.30767327779203807,-0.08812394738197327,0.9460591673851013,10.672146797180176,7.597458362579346,0.09263681920138013,0.19020039451588366,0.19188442223128616,0.19007350391748476,0.7251996043390727
OneRoom,"0047_window_len=1_w_neg=15.0_c_neg=1.0_reg_neg=0.1_discount=[0.3,0.7]_lr=0.001_rnn_type=GRU",15.0,1.0,0.1,GRU,0.3,0.7,0.001,225,25,121,0.3091533796842889,0.30902854478282715,0.30872102692905484,0.3079374453294906,0.8870441,1,0.30872102692905484,0.3079374453294906,0.010449911467730999,0.955649197101593,11.090530395507812,7.740128040313721,0.09263681920138013,0.07217491303680643,0.18867541067268254,0.13299512709652472,0.7251996043390727
OneRoom,"0048_window_len=1_w_neg=15.0_c_neg=2.0_reg_neg=0.0_discount=[0.1,0.9]_lr=0.0001_rnn_type=LSTM",15.0,2.0,0.0,LSTM,0.1,0.9,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.30879624735626016,0.3085946991407459,0.93787956,1,0.30879624735626016,0.3085946991407459,0.17069505155086517,0.9956584572792053,17.768461227416992,16.976961135864258,0.09263681920138013,0.14401738418911983,0.12881175650858662,0.12657652981371384,0.7251996043390727
OneRoom,"0049_window_len=1_w_neg=15.0_c_neg=2.0_reg_neg=0.0_discount=[0.1,0.9]_lr=0.0001_rnn_type=GRU",15.0,2.0,0.0,GRU,0.1,0.9,0.0001,225,25,121,0.3091533796842889,0.30902854478282715,0.30858879771791886,0.30867156996692036,0.9192135,1,0.30858879771791886,0.30867156996692036,0.004950519185513258,0.9914918541908264,17.806486129760742,17.203933715820312,0.09263681920138013,-0.016407356288899163,0.0728334809841527,0.0406865230033585,0.7251996043390727
