step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.247477,0.249066,-0.130059,0.061307,0.164213,0.165142
1000,0.217898,0.239170,0.088018,0.225092,0.405852,0.232363
2000,0.214920,0.239526,0.194164,0.259079,0.467959,0.235942
3000,0.210086,0.238998,0.314897,0.246316,0.470636,0.232465
4000,0.209591,0.239483,0.445729,0.210400,0.457955,0.232271
5000,0.215048,0.238301,0.509313,0.223225,0.480914,0.236256
6000,0.217249,0.239038,0.538278,0.235923,0.501876,0.237615
7000,0.204538,0.238376,0.561545,0.237831,0.495798,0.238285
8000,0.209493,0.238602,0.569629,0.228088,0.493850,0.235530
9000,0.203604,0.239030,0.590535,0.207450,0.476469,0.239903
10000,0.220929,0.238988,0.597023,0.177152,0.445395,0.231640
11000,0.207855,0.238566,0.577935,0.239161,0.497125,0.237252
12000,0.213727,0.238313,0.605454,0.203186,0.465686,0.236308
13000,0.202410,0.239113,0.577649,0.271430,0.510811,0.240491
14000,0.244041,0.239040,0.566354,0.306088,0.526582,0.238887
15000,0.181031,0.240116,0.578744,0.296378,0.524185,0.240445
16000,0.177175,0.238671,0.583270,0.290838,0.512518,0.238156
17000,0.256866,0.240977,0.567634,0.345475,0.546467,0.244357
18000,0.156241,0.238304,0.564017,0.372004,0.562388,0.241541
19000,0.195550,0.238935,0.571793,0.366398,0.546597,0.240692
20000,0.149179,0.238435,0.554743,0.500460,0.594473,0.239569
21000,0.179682,0.237995,0.558030,0.488870,0.597967,0.241846
22000,0.130324,0.238493,0.588164,0.341026,0.535687,0.243187
23000,0.165253,0.239083,0.576622,0.510065,0.580373,0.238522
24000,0.153662,0.238469,0.574044,0.346340,0.533050,0.238877
25000,0.159394,0.238417,0.556394,0.454339,0.580033,0.236556
26000,0.111251,0.239275,0.551845,0.552500,0.619610,0.244239
27000,0.138799,0.238114,0.555536,0.413967,0.568585,0.234655
28000,0.143979,0.238362,0.582065,0.317035,0.521588,0.240051
29000,0.175460,0.237515,0.560718,0.503295,0.596421,0.243592
30000,0.152175,0.238750,0.562040,0.598267,0.620340,0.241909
31000,0.099408,0.238898,0.550582,0.422684,0.575452,0.239867
32000,0.166477,0.238916,0.578007,0.462381,0.578616,0.245827
33000,0.120263,0.239177,0.559484,0.456363,0.578389,0.241932
34000,0.102880,0.239497,0.593253,0.409823,0.551024,0.245413
35000,0.142199,0.238585,0.533771,0.633243,0.651176,0.247141
36000,0.151557,0.238211,0.550347,0.470075,0.600339,0.247117
37000,0.144578,0.238162,0.553026,0.413419,0.575173,0.239262
38000,0.160559,0.239366,0.565603,0.437073,0.574168,0.244953
39000,0.059942,0.238474,0.558610,0.569070,0.619274,0.243120
40000,0.139732,0.239520,0.549910,0.652628,0.637365,0.242484
41000,0.032698,0.238436,0.561439,0.479324,0.578497,0.240802
42000,0.127671,0.238245,0.518481,0.764108,0.700509,0.244413
43000,0.147403,0.238641,0.529432,0.591871,0.628594,0.237798
44000,0.104337,0.238460,0.538653,0.578635,0.630594,0.240463
45000,0.084118,0.238859,0.561786,0.451201,0.565570,0.240978
46000,0.066135,0.238309,0.553261,0.377734,0.540123,0.237562
47000,0.101045,0.238449,0.519539,0.524233,0.613754,0.239333
48000,0.071203,0.238919,0.526828,0.663429,0.640058,0.247185
49000,0.134215,0.240025,0.543550,0.630773,0.633953,0.249170
50000,0.106092,0.239263,0.502471,0.651937,0.652726,0.248696
51000,0.105995,0.238274,0.506223,0.613298,0.643170,0.245160
52000,0.147329,0.240290,0.529287,0.605105,0.618674,0.247659
53000,0.148140,0.238646,0.499900,0.674309,0.671635,0.249393
54000,0.129936,0.237391,0.519695,0.617403,0.632501,0.246028
55000,0.114947,0.237338,0.536215,0.538820,0.606009,0.243258
56000,0.119297,0.238824,0.553751,0.500196,0.574622,0.247027
57000,0.017760,0.167462,0.531834,0.659554,0.639324,0.250058
58000,0.200820,0.238290,0.540635,0.594721,0.611249,0.248209
59000,0.015819,0.236575,0.558367,0.578101,0.592060,0.246286
60000,0.118669,0.240108,0.527411,0.600790,0.625074,0.253758
61000,0.164200,0.239949,0.535678,0.580587,0.618003,0.246109
62000,0.106738,0.239215,0.535558,0.625815,0.621678,0.241321
63000,0.177097,0.238716,0.539288,0.518146,0.596153,0.243780
64000,0.090048,0.238362,0.541523,0.627624,0.625555,0.238029
65000,0.045629,0.133479,0.556918,0.661052,0.613234,0.227817
66000,0.075822,0.239276,0.557571,0.510574,0.572171,0.225306
67000,0.064545,0.239261,0.575082,0.540219,0.583081,0.225373
68000,0.162665,0.239336,0.561334,0.467870,0.563564,0.226020
69000,0.098007,0.239169,0.586368,0.326527,0.506742,0.225979
70000,0.091418,0.239129,0.565982,0.605436,0.608321,0.230793
71000,0.117819,0.157907,0.550733,0.606484,0.615012,0.240892
72000,0.116628,0.239371,0.595205,0.397340,0.518636,0.239452
73000,0.126011,0.238308,0.549427,0.546770,0.584977,0.245623
74000,0.140382,0.132598,0.555816,0.460831,0.541257,0.244334
75000,-0.011334,0.238232,0.539428,0.559759,0.594497,0.243645
76000,0.165330,0.239173,0.539957,0.553800,0.589890,0.246268
77000,0.101361,0.239755,0.540111,0.608518,0.593982,0.245840
78000,0.107504,0.238129,0.551803,0.457041,0.558778,0.247118
79000,0.000159,0.236747,0.547200,0.498806,0.568240,0.246016
80000,0.128791,0.240536,0.548782,0.437743,0.547129,0.254181
81000,0.065277,0.238587,0.541177,0.636220,0.597153,0.242230
82000,0.088693,0.237817,0.561471,0.569671,0.563145,0.247968
83000,0.065850,0.237039,0.542902,0.514101,0.562493,0.243992
84000,0.101875,0.237412,0.525590,0.471063,0.557350,0.250346
85000,0.148535,0.238710,0.506248,0.648868,0.634183,0.246865
86000,0.114959,0.238180,0.511670,0.559233,0.584344,0.250619
87000,0.050938,0.239580,0.492623,0.778116,0.658350,0.250932
88000,0.067079,0.238562,0.521440,0.538112,0.586635,0.243588
89000,0.119723,0.238847,0.546458,0.472240,0.549882,0.241740
90000,0.141405,0.237906,0.557684,0.572372,0.586152,0.242219
91000,0.200178,0.238082,0.530308,0.619768,0.612660,0.243366
92000,0.051986,0.237860,0.529888,0.578990,0.588785,0.245785
93000,0.176013,0.146592,0.544330,0.533190,0.576834,0.249423
94000,0.130443,0.110770,0.531882,0.449580,0.542660,0.248995
95000,0.138754,0.239453,0.499739,0.725261,0.644574,0.251447
96000,0.040755,0.238813,0.507950,0.587496,0.587308,0.250740
97000,0.021388,0.136382,0.517130,0.526054,0.571361,0.249065
98000,0.145752,0.236659,0.496293,0.694997,0.637172,0.250222
99000,0.152981,0.238524,0.483120,0.579739,0.588910,0.250908
100000,0.065025,0.236236,0.517038,0.450082,0.529681,0.247174
0.5238081216812134
