step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.245577,0.246763,-0.407301,0.088934,0.204339,0.149016
1000,0.211046,0.239923,0.767132,0.090192,0.386210,0.247602
2000,0.213813,0.239406,0.762947,0.139263,0.419572,0.239480
3000,0.226290,0.239401,0.742606,0.173137,0.470166,0.250522
4000,0.216391,0.238986,0.757740,0.184050,0.456957,0.251497
5000,0.223515,0.238580,0.754766,0.163475,0.431402,0.240927
6000,0.193769,0.237383,0.766656,0.150546,0.439602,0.253947
7000,0.211075,0.239307,0.766507,0.138063,0.432737,0.250336
8000,0.211514,0.238778,0.760018,0.156700,0.434921,0.246111
9000,0.213516,0.239051,0.761509,0.116668,0.407577,0.240891
10000,0.226836,0.239208,0.777308,0.131693,0.420645,0.248709
11000,0.224100,0.239199,0.741388,0.254039,0.492728,0.251517
12000,0.226445,0.238337,0.761825,0.187378,0.449370,0.248697
13000,0.202631,0.238926,0.762014,0.165660,0.444377,0.249505
14000,0.221908,0.240017,0.759816,0.192822,0.460220,0.254128
15000,0.193315,0.239018,0.755078,0.139999,0.423473,0.244050
16000,0.180442,0.238915,0.756568,0.185688,0.449653,0.245827
17000,0.216600,0.238470,0.760019,0.139224,0.420974,0.245424
18000,0.200888,0.239991,0.750660,0.258494,0.484938,0.252742
19000,0.194224,0.238069,0.760711,0.146406,0.440791,0.251113
20000,0.186639,0.238128,0.769925,0.149220,0.425882,0.246514
21000,0.190282,0.238780,0.734642,0.244019,0.483775,0.250999
22000,0.202828,0.239015,0.766027,0.131838,0.411165,0.244060
23000,0.196028,0.238345,0.754135,0.221991,0.451628,0.246264
24000,0.180551,0.239283,0.759671,0.212788,0.449020,0.248641
25000,0.177144,0.240117,0.755342,0.207386,0.452847,0.253010
26000,0.189829,0.239349,0.741233,0.267903,0.490698,0.250916
27000,0.222771,0.238967,0.747555,0.246757,0.470360,0.250018
28000,0.180650,0.239364,0.760267,0.215934,0.452612,0.249992
29000,0.191947,0.238691,0.759358,0.243661,0.461377,0.250035
30000,0.162574,0.240312,0.760292,0.201800,0.458958,0.252534
31000,0.196642,0.239030,0.758929,0.214114,0.463249,0.255712
32000,0.195736,0.239075,0.747579,0.261896,0.483724,0.250392
33000,0.160684,0.238214,0.773473,0.226280,0.431551,0.248751
34000,0.128696,0.237806,0.769605,0.153394,0.418104,0.246689
35000,0.185030,0.239010,0.757470,0.273662,0.470356,0.251888
36000,0.178883,0.240171,0.749152,0.229587,0.472086,0.254165
37000,0.199144,0.239076,0.753648,0.204076,0.455650,0.251789
38000,0.205909,0.238053,0.747643,0.226956,0.476894,0.255446
39000,0.177678,0.239178,0.750188,0.239099,0.463591,0.248790
40000,0.185577,0.237940,0.751662,0.234346,0.455672,0.247886
41000,0.171921,0.239231,0.767409,0.187397,0.443330,0.252247
42000,0.174758,0.238526,0.752991,0.213366,0.457438,0.249160
43000,0.178464,0.237897,0.751837,0.226547,0.462567,0.252948
44000,0.167021,0.238507,0.741073,0.202963,0.473604,0.254480
45000,0.219758,0.238210,0.744888,0.217523,0.448878,0.246082
46000,0.174928,0.237785,0.747445,0.196176,0.463555,0.257572
47000,0.181214,0.238607,0.754204,0.169676,0.430807,0.247389
48000,0.183529,0.238876,0.737226,0.265788,0.493547,0.255772
49000,0.171582,0.239048,0.744874,0.242561,0.457119,0.249358
50000,0.186149,0.238808,0.712648,0.228221,0.450909,0.246362
51000,0.415501,0.238484,0.723591,0.248312,0.464472,0.252339
52000,0.178581,0.238712,0.708822,0.254870,0.491215,0.254012
53000,0.197832,0.235132,0.717521,0.313154,0.497090,0.255753
54000,0.175504,0.237804,0.729786,0.262142,0.464108,0.252744
55000,0.147770,0.236945,0.712494,0.253243,0.479303,0.250732
56000,0.189795,0.237656,0.721140,0.318924,0.500191,0.255515
57000,0.162171,0.238360,0.728964,0.242972,0.460553,0.252370
58000,0.198278,0.239048,0.741475,0.176319,0.454575,0.256251
59000,0.172510,0.236949,0.744471,0.268214,0.474417,0.253415
60000,0.077257,0.236113,0.736030,0.204538,0.455500,0.251231
61000,0.190673,0.238784,0.711471,0.313653,0.497073,0.255678
62000,0.149077,0.237467,0.725507,0.209968,0.445287,0.243276
63000,0.184470,0.240267,0.676007,0.296779,0.495881,0.252208
64000,0.159091,0.237918,0.683877,0.205124,0.455912,0.251422
65000,0.188417,0.239606,0.697536,0.254711,0.472751,0.248744
66000,0.155254,0.240409,0.693010,0.348728,0.487382,0.248816
67000,0.165931,0.239995,0.687856,0.346401,0.509509,0.252191
68000,0.183547,0.238705,0.670861,0.324305,0.512729,0.253328
69000,0.159372,0.238664,0.692540,0.395619,0.516290,0.253427
70000,0.204843,0.238142,0.696889,0.336321,0.516562,0.256631
71000,0.147034,0.238284,0.713970,0.310357,0.482709,0.254814
72000,0.146854,0.239278,0.712991,0.236016,0.455781,0.252890
73000,0.138407,0.237503,0.704882,0.288030,0.483312,0.252540
