step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.052077,0.053008,-0.182935,0.092940,0.200859,0.195422
1000,0.047853,0.047853,0.999958,0.000004,0.224321,0.224426
2000,0.046305,0.047853,0.778863,0.038683,0.295637,0.224020
3000,0.045909,0.046907,0.911354,0.021642,0.302124,0.279710
4000,0.045088,0.046717,0.873899,0.029994,0.331582,0.279627
5000,0.043949,0.046801,0.791416,0.059363,0.376842,0.275312
6000,0.043024,0.046471,0.843279,0.050453,0.391891,0.285859
7000,0.042999,0.046372,0.847268,0.051491,0.397569,0.288449
8000,0.043215,0.045757,0.885454,0.040234,0.400740,0.309871
9000,0.042685,0.046580,0.870536,0.047161,0.398848,0.293220
10000,0.042975,0.046488,0.869180,0.041543,0.374666,0.280570
11000,0.042635,0.046253,0.877586,0.041498,0.394021,0.300865
12000,0.042303,0.046577,0.880513,0.041713,0.402629,0.307598
13000,0.043464,0.046949,0.873696,0.046721,0.408421,0.306173
14000,0.042205,0.046294,0.877043,0.043265,0.404254,0.304724
15000,0.043572,0.046249,0.862964,0.046160,0.402122,0.297053
16000,0.042599,0.047215,0.887007,0.039529,0.392102,0.302200
17000,0.043291,0.046416,0.877634,0.045042,0.413792,0.314311
18000,0.042497,0.046220,0.870172,0.044323,0.403327,0.307638
19000,0.042603,0.045886,0.865353,0.046114,0.391038,0.294141
20000,0.042769,0.047241,0.844929,0.056254,0.419644,0.312547
21000,0.041587,0.046981,0.829858,0.061563,0.419647,0.304832
22000,0.041586,0.045961,0.796067,0.084650,0.446125,0.306889
23000,0.040576,0.046414,0.789212,0.090013,0.452665,0.303614
24000,0.040919,0.046431,0.815251,0.087895,0.457311,0.317281
25000,0.039872,0.045873,0.771851,0.114750,0.481590,0.317437
26000,0.039628,0.045286,0.781108,0.106059,0.474361,0.316357
27000,0.039911,0.044881,0.761913,0.122839,0.496293,0.321451
28000,0.037666,0.046452,0.758200,0.120448,0.487327,0.316125
29000,0.039100,0.045621,0.734010,0.145840,0.511208,0.318892
30000,0.037506,0.044897,0.744063,0.141046,0.500293,0.316438
31000,0.035735,0.045357,0.738599,0.167027,0.529054,0.327410
32000,0.040258,0.045765,0.715916,0.173712,0.532434,0.319550
33000,0.037905,0.046063,0.731384,0.162038,0.526598,0.323331
34000,0.036538,0.045367,0.708360,0.198621,0.557335,0.324120
35000,0.036714,0.045501,0.720474,0.184119,0.551380,0.328741
36000,0.035674,0.045639,0.708394,0.184733,0.542224,0.316103
37000,0.037091,0.046453,0.716095,0.207157,0.575973,0.338886
38000,0.035671,0.046147,0.734743,0.181680,0.551144,0.328668
39000,0.036610,0.045095,0.718796,0.167980,0.534190,0.317904
40000,0.034809,0.045302,0.727687,0.180989,0.546536,0.330617
41000,0.033759,0.045630,0.725608,0.192274,0.559648,0.330665
42000,0.033485,0.045063,0.738799,0.166701,0.546022,0.333445
43000,0.035790,0.046099,0.750521,0.175766,0.550741,0.334258
44000,0.034671,0.044784,0.734502,0.199639,0.560393,0.329114
45000,0.033817,0.044841,0.752250,0.182399,0.563888,0.338139
46000,0.034310,0.044827,0.734877,0.193198,0.562440,0.328285
47000,0.033989,0.045812,0.753381,0.176492,0.548760,0.333133
48000,0.037278,0.044926,0.750106,0.172889,0.559161,0.344358
49000,0.034868,0.045573,0.727248,0.198431,0.567706,0.331024
50000,0.033382,0.046436,0.752623,0.174680,0.554340,0.339533
51000,0.033209,0.044913,0.744573,0.182520,0.559299,0.337195
52000,0.032851,0.045205,0.781044,0.140364,0.528594,0.339668
53000,0.032320,0.044597,0.738893,0.202965,0.577170,0.338480
54000,0.034734,0.045249,0.753651,0.160585,0.553416,0.343936
55000,0.034285,0.045482,0.750437,0.185061,0.559298,0.340265
56000,0.034729,0.045800,0.748942,0.195248,0.564934,0.333832
57000,0.034858,0.045486,0.757589,0.192573,0.579035,0.350004
58000,0.033905,0.045438,0.736804,0.198447,0.578569,0.340790
59000,0.032739,0.044575,0.769166,0.161683,0.552796,0.350789
60000,0.033012,0.045680,0.744053,0.193637,0.571653,0.336603
61000,0.033520,0.045440,0.751045,0.173262,0.559990,0.342323
62000,0.035212,0.046070,0.741329,0.165877,0.543258,0.332611
63000,0.034613,0.045766,0.758729,0.181103,0.570231,0.354168
64000,0.034207,0.045464,0.740660,0.187504,0.566781,0.337025
65000,0.033455,0.045161,0.749983,0.169130,0.549065,0.338252
66000,0.034486,0.044904,0.743935,0.183454,0.559062,0.339517
