step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
1,0.246504,0.246571,-0.090637,0.079422,0.210044,0.169564
1000,0.213062,0.238787,0.035965,0.229000,0.380001,0.238984
2000,0.218747,0.239259,0.118030,0.305065,0.450560,0.253082
3000,0.229517,0.239448,0.216339,0.299266,0.454985,0.259451
4000,0.212223,0.238778,0.306413,0.235141,0.414228,0.242774
5000,0.217414,0.237898,0.365596,0.243041,0.421431,0.246814
6000,0.228558,0.240249,0.398549,0.292971,0.455936,0.245531
7000,0.214718,0.238912,0.451314,0.266718,0.455795,0.249379
8000,0.221776,0.239317,0.491315,0.230297,0.433700,0.251860
9000,0.209007,0.238754,0.492835,0.229588,0.436335,0.251234
10000,0.210450,0.239500,0.513633,0.206690,0.422613,0.254362
11000,0.195224,0.238858,0.552477,0.193367,0.423555,0.246500
12000,0.220357,0.239065,0.535863,0.199384,0.428182,0.249792
13000,0.242206,0.239020,0.522235,0.279225,0.472456,0.252974
14000,0.199213,0.239471,0.543846,0.254211,0.449573,0.252536
15000,0.192033,0.238745,0.594685,0.201193,0.422424,0.249357
16000,0.195809,0.239177,0.595452,0.208257,0.425484,0.251061
17000,0.190257,0.239208,0.592846,0.225218,0.446330,0.254700
18000,0.216424,0.239733,0.576077,0.320267,0.494091,0.259221
19000,0.198670,0.239689,0.595362,0.306928,0.463675,0.250792
20000,0.206765,0.238012,0.597833,0.255707,0.449814,0.250326
21000,0.211739,0.238397,0.602257,0.313893,0.472134,0.250203
22000,0.186743,0.239365,0.591790,0.305762,0.475213,0.256664
23000,0.190639,0.237737,0.636894,0.188962,0.423887,0.252089
24000,0.202146,0.239603,0.595663,0.268901,0.467787,0.252550
25000,0.188104,0.238100,0.629282,0.273112,0.449863,0.248011
26000,0.186308,0.238383,0.629604,0.223133,0.434159,0.249501
27000,0.181060,0.239586,0.625100,0.237841,0.448860,0.252030
28000,0.216245,0.239072,0.602763,0.274519,0.471144,0.256243
29000,0.193412,0.238534,0.600521,0.324550,0.485942,0.259811
30000,0.173018,0.238710,0.626570,0.222799,0.439554,0.250686
31000,0.106293,0.239080,0.585173,0.303237,0.493989,0.257679
32000,0.224895,0.239242,0.613788,0.354700,0.499445,0.251376
33000,0.082777,0.238822,0.648544,0.268062,0.449557,0.251260
34000,0.198184,0.238526,0.644446,0.276681,0.454170,0.249486
35000,0.082146,0.238054,0.653890,0.254224,0.438482,0.248388
36000,0.166925,0.237200,0.629883,0.259208,0.454225,0.252089
37000,0.165260,0.238331,0.622624,0.281532,0.479202,0.259650
38000,0.193367,0.239091,0.626374,0.245196,0.447288,0.250463
39000,0.171400,0.237612,0.637688,0.230173,0.441278,0.248200
40000,0.177594,0.238367,0.640585,0.242977,0.442824,0.251357
41000,0.165867,0.238167,0.617557,0.318889,0.472002,0.253841
42000,0.205549,0.239841,0.618501,0.226777,0.447192,0.251533
43000,0.187873,0.238660,0.599233,0.256706,0.470400,0.252844
44000,0.197101,0.238501,0.599953,0.294525,0.479524,0.256115
45000,0.208503,0.239143,0.602715,0.330174,0.491614,0.256417
46000,0.181675,0.239319,0.601666,0.299184,0.469311,0.259728
47000,0.170754,0.238557,0.604403,0.290219,0.473521,0.256439
48000,0.090777,0.238748,0.601396,0.295268,0.482257,0.253967
49000,0.176497,0.238305,0.619602,0.266992,0.458338,0.251669
50000,0.186262,0.238283,0.615767,0.279354,0.465241,0.254533
51000,0.235082,0.238349,0.616635,0.389853,0.483537,0.250639
52000,0.182969,0.238129,0.593593,0.379200,0.505235,0.257738
53000,0.171298,0.237728,0.629880,0.293358,0.457217,0.255282
54000,0.048181,0.237158,0.604200,0.338579,0.484193,0.255693
55000,0.175759,0.237785,0.595789,0.298612,0.482424,0.254003
56000,0.168399,0.239518,0.627864,0.312522,0.463273,0.250553
57000,0.104813,0.239149,0.604927,0.373050,0.503688,0.251438
58000,0.191204,0.239813,0.610314,0.328038,0.476249,0.257988
59000,0.100385,0.238764,0.612133,0.256369,0.460892,0.255385
60000,0.171788,0.238355,0.605889,0.320834,0.480288,0.256919
61000,0.190674,0.238595,0.599520,0.297175,0.473749,0.257108
62000,0.185224,0.238153,0.595276,0.297174,0.477356,0.253746
63000,0.179050,0.238066,0.636772,0.227778,0.436909,0.250344
64000,0.223587,0.237512,0.605273,0.309816,0.474338,0.253489
65000,0.175307,0.238754,0.574188,0.340893,0.493070,0.254690
66000,0.173536,0.237957,0.601406,0.342085,0.483382,0.253935
67000,0.206000,0.239508,0.600632,0.249858,0.456244,0.255546
68000,0.162227,0.238040,0.572007,0.273038,0.457503,0.253606
69000,0.187641,0.238770,0.580067,0.272137,0.479420,0.258176
70000,0.169955,0.240194,0.578554,0.349816,0.501574,0.257391
71000,0.156182,0.237364,0.595292,0.323529,0.465433,0.253823
72000,0.148632,0.238689,0.598874,0.307844,0.478405,0.254096
73000,0.011915,0.237075,0.599558,0.292756,0.464225,0.253330
74000,0.155217,0.237946,0.575264,0.397200,0.522524,0.259557
75000,0.189360,0.238756,0.559860,0.323595,0.491265,0.258497
76000,0.188415,0.237688,0.596980,0.346462,0.490019,0.253178
77000,0.184667,0.238326,0.583073,0.422332,0.516374,0.256821
78000,0.189172,0.238502,0.568205,0.343448,0.496597,0.258498
79000,0.056091,0.236889,0.582188,0.467941,0.518146,0.258159
80000,0.164971,0.237634,0.594442,0.326552,0.480026,0.255883
81000,0.066194,0.236886,0.596943,0.305472,0.473768,0.254876
82000,0.178619,0.238836,0.587498,0.331648,0.503636,0.261352
83000,0.173442,0.239273,0.580963,0.375402,0.495928,0.256316
84000,0.191037,0.239168,0.588056,0.363153,0.513543,0.259578
85000,0.040498,0.237128,0.609647,0.236891,0.451297,0.249864
86000,0.144424,0.237327,0.593724,0.365719,0.486637,0.256030
87000,0.058470,0.236957,0.599193,0.282100,0.451011,0.251268
88000,0.206311,0.238767,0.611601,0.359790,0.479105,0.256161
89000,0.098198,0.228218,0.578903,0.288801,0.470233,0.248595
90000,0.178667,0.239189,0.581292,0.337192,0.481828,0.253410
91000,0.097848,0.238784,0.571741,0.410214,0.518844,0.256031
92000,0.037472,0.236963,0.581684,0.377994,0.513515,0.257899
93000,0.179627,0.239996,0.577312,0.362935,0.500754,0.258669
94000,0.154235,0.238055,0.577920,0.291854,0.465107,0.254839
95000,0.098453,0.237312,0.572158,0.420750,0.516085,0.256548
